#{"t_start": 1748602749.592242, "env_id": "Maze-v0"}
r,l,t
-105.0,17,62.031034
-135.0,14,62.180437
-96.0,19,62.373659
-24.0,24,62.608208
-9.0,9,62.687305
-109.0,21,62.868266
-14.0,14,62.97058
-194.0,18,63.143641
-19.0,19,63.296588
-17.0,17,63.473212
-34.0,23,63.694277
-17.0,17,63.847092
-25.0,25,64.083941
-193.0,17,64.237816
-138.0,17,64.402434
-14.0,14,64.506751
-63.0,30,64.804693
-142.0,21,65.006918
-14.0,14,65.144582
-14.0,14,65.27592
-50.0,17,65.454024
-88.0,11,65.551898
-165.0,22,65.761887
-38.0,27,66.001859
-30.0,19,66.19705
-184.0,19,66.36529
-72.0,17,66.522244
-20.0,20,66.669511
-19.0,19,66.852847
-161.0,18,67.00306
-14.0,14,67.122593
-51.0,18,67.296893
-17.0,17,67.451179
-175.0,21,67.635166
-19.0,19,67.803427
-16.0,16,67.963135
-17.0,17,68.092791
-24.0,24,68.275404
-80.0,14,68.401088
-67.0,23,68.662952
-22.0,22,68.874865
-111.0,23,69.082948
-64.0,20,69.24669
-20.0,20,69.41731
-136.0,15,69.535644
-228.0,19,69.701523
-23.0,23,69.915534
-20.0,20,70.099428
-13.0,13,70.216653
-21.0,21,70.396625
-93.0,16,70.512604
-183.0,18,70.679594
-17.0,17,70.832313
-16.0,16,70.987111
-142.0,21,71.147787
-15.0,15,71.292094
-136.0,15,71.407303
-192.0,16,71.541246
-16.0,16,71.67272
-180.0,15,77.966355
-16.0,16,78.114897
-145.0,24,78.326887
-48.0,15,78.480088
-51.0,18,78.663282
-32.0,21,78.864243
-206.0,19,79.048295
-12.0,12,79.162632
-144.0,12,79.283809
-75.0,20,79.47069
-17.0,17,79.633418
-16.0,16,79.811626
-19.0,19,79.996222
-24.0,24,80.201379
-19.0,19,80.378572
-84.0,18,80.546013
-20.0,20,80.727371
-82.0,16,80.890474
-17.0,17,81.03629
-205.0,18,81.197466
-90.0,24,81.416815
-101.0,24,81.631823
-17.0,17,81.794162
-213.0,26,82.016286
-159.0,16,82.194554
-181.0,16,82.336274
-105.0,17,82.48132
-22.0,22,82.700202
-70.0,15,82.826665
-26.0,26,83.095196
-18.0,18,83.315823
-18.0,18,83.496118
-18.0,18,83.669618
-17.0,17,83.821214
