timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,46,21.456521739130434,-21.456521739130434,-inf,7.089361906051636
2000,93,21.311827956989248,-21.311827956989248,-21.456521739130434,4.680379152297974
3000,147,20.3265306122449,-19.77,-21.311827956989248,8.83976149559021
4000,199,20.020100502512562,-18.84,-19.77,4.642099618911743
5000,260,19.184615384615384,-17.41,-18.84,9.000391483306885
6000,323,18.575851393188856,-16.22,-17.41,4.578432559967041
7000,392,17.836734693877553,-15.0,-16.22,8.886983156204224
8000,464,17.24137931034483,-14.12,-15.0,4.3844006061553955
9000,538,16.71747211895911,-13.73,-14.12,8.627311944961548
10000,614,16.28338762214984,-13.2,-13.73,4.2652459144592285
11000,693,15.868686868686869,-12.86,-13.2,8.662344694137573
12000,773,15.521345407503235,-12.51,-12.86,4.280955791473389
13000,856,15.186915887850468,-12.05,-12.51,8.719589710235596
14000,939,14.89989350372737,-11.92,-12.05,4.3323142528533936
15000,1024,14.646484375,-11.95,-11.92,8.489797592163086
16000,1108,14.434115523465705,-11.87,-11.92,4.314036846160889
17000,1193,14.24140821458508,-11.79,-11.87,8.59859323501587
18000,1278,14.078247261345853,-11.77,-11.79,4.210529088973999
19000,1363,13.936170212765957,-11.79,-11.77,8.452950716018677
20000,1449,13.796411318150449,-11.63,-11.77,4.374952077865601
21000,1534,13.6870925684485,-11.77,-11.63,9.197710514068604
22000,1620,13.57716049382716,-11.67,-11.63,4.597731590270996
23000,1707,13.471001757469244,-11.53,-11.63,9.280927181243896
24000,1792,13.387834821428571,-11.7,-11.53,4.418309926986694
25000,1879,13.302820649281532,-11.57,-11.53,8.796744585037231
26000,1964,13.237270875763748,-11.77,-11.53,4.232037782669067
27000,2050,13.169756097560976,-11.75,-11.53,8.505292415618896
28000,2136,13.107677902621722,-11.69,-11.53,4.510862350463867
29000,2222,13.048604860486048,-11.58,-11.53,8.443786859512329
30000,2308,12.993934142114385,-11.58,-11.53,4.161727666854858
31000,2395,12.943632567849686,-11.64,-11.53,8.27561902999878
32000,2481,12.897621926642483,-11.62,-11.53,4.650531530380249
33000,2567,12.85391507596416,-11.62,-11.53,9.057350635528564
34000,2652,12.816742081447964,-11.91,-11.53,4.527515888214111
35000,2738,12.780496712929146,-11.83,-11.53,9.199381351470947
36000,2824,12.746104815864022,-11.65,-11.53,4.464819431304932
