#{"t_start": 1748631461.8455503, "env_id": "Maze-v0"}
r,l,t
-2.0,10,23.361455
-8.0,14,23.390418
-8.0,14,23.421573
-13.0,15,23.453019
-6.0,13,23.479938
-14.0,17,23.51472
-8.0,14,23.541166
-11.0,15,24.85838
-6.0,13,24.88453
-4.0,12,24.911711
4.0,12,24.939595
-6.0,13,24.964715
-4.0,12,24.99236
-6.0,13,25.022863
-3.0,13,25.051316
-4.0,12,25.078578
-8.0,14,25.109067
-8.0,13,25.135962
-6.0,11,25.158363
-2.0,11,25.180411
-1.0,13,25.209278
-15.0,15,25.24066
-4.0,12,25.268692
-6.0,13,25.2967
-3.0,13,25.323736
-4.0,12,25.348331
-6.0,13,25.375494
3.0,10,25.39949
-12.0,16,25.433033
0.0,10,25.456441
-4.0,12,25.481539
-4.0,10,25.504215
0.0,10,25.52494
-6.0,13,25.551834
-10.0,15,25.583106
-4.0,11,25.603931
-8.0,13,25.633565
-16.0,17,25.665278
-2.0,11,25.688902
-11.0,17,25.7239
-4.0,12,25.749673
0.0,10,25.771338
-6.0,13,25.800254
-5.0,14,25.828429
-14.0,16,25.860358
-2.0,11,25.884487
-8.0,12,25.911025
-1.0,11,25.937528
-12.0,16,25.97456
-4.0,12,25.999368
-1.0,8,26.017628
5.0,11,26.042716
-6.0,12,26.066331
-14.0,17,26.100194
-5.0,13,26.12911
-4.0,12,26.156356
-10.0,14,26.182648
-10.0,12,26.209617
-18.0,18,26.245005
-7.0,12,26.270513
-11.0,16,26.302865
-11.0,16,26.337212
-18.0,19,26.373936
-6.0,12,26.421867
-2.0,11,26.454299
-6.0,12,26.484508
-8.0,13,26.51704
-13.0,12,26.545509
-4.0,12,26.569681
-10.0,15,26.602069
-2.0,11,26.644036
-4.0,11,26.668137
-10.0,14,26.696687
-4.0,12,26.720399
-8.0,14,26.751391
-14.0,17,26.784202
-6.0,12,26.810487
-4.0,11,26.837319
-19.0,16,26.870718
-7.0,12,26.897665
-18.0,19,26.936576
-10.0,15,26.969781
-10.0,15,26.997284
-2.0,11,27.020604
-8.0,14,27.051606
-6.0,13,27.076162
-10.0,14,27.108768
-12.0,15,27.135571
-8.0,12,27.159328
-4.0,15,27.190946
-2.0,11,27.213811
-8.0,14,27.243468
0.0,10,27.268055
-8.0,13,27.297431
-12.0,16,27.32834
-8.0,14,27.356854
0.0,10,27.380323
-16.0,18,27.411994
-12.0,16,27.44042
-6.0,12,27.466053
-11.0,12,27.493033
-16.0,18,27.529908
-2.0,10,27.551742
-2.0,11,27.575938
-1.0,12,27.601041
-13.0,13,27.629289
-14.0,17,27.660524
-5.0,14,27.689904
-10.0,15,27.720995
-10.0,15,27.753731
-6.0,12,27.779291
-21.0,18,27.8148
-10.0,15,27.846544
-4.0,12,27.872038
-3.0,13,27.897776
-8.0,14,27.92514
-2.0,11,27.951538
-1.0,11,27.977822
-10.0,12,28.002067
-6.0,13,28.028307
-6.0,10,28.054947
-8.0,13,28.080852
-3.0,14,28.111205
-11.0,16,28.146599
-4.0,12,28.173158
-18.0,19,28.206234
-12.0,16,28.240365
-3.0,13,28.269769
-10.0,13,28.297642
-6.0,13,28.324659
-4.0,12,28.352432
-4.0,12,28.379016
-8.0,14,28.403923
-4.0,12,28.427798
-13.0,18,28.467649
-4.0,12,28.509701
-6.0,13,28.536478
-2.0,11,28.565645
-11.0,16,28.598168
-10.0,14,28.629891
-2.0,11,28.654598
1.0,11,28.679659
-7.0,15,28.710602
-3.0,13,28.738065
-2.0,11,28.773401
-14.0,16,28.808293
-18.0,19,28.843035
-10.0,15,28.872747
-8.0,13,28.901196
-4.0,12,28.925055
-2.0,10,28.948733
0.0,10,28.972361
-2.0,11,28.995905
-11.0,17,29.028688
-6.0,13,29.057872
-6.0,12,29.080138
-14.0,16,29.108544
-3.0,13,29.137051
-6.0,13,29.164935
-2.0,10,29.187593
-10.0,15,29.217255
-8.0,14,29.248168
-6.0,12,30.612494
-4.0,12,30.640893
-6.0,8,30.658631
-2.0,10,30.679605
-4.0,12,30.711213
-10.0,15,30.739444
-2.0,11,30.764938
-12.0,16,30.795157
1.0,11,30.820441
-4.0,12,30.843076
0.0,10,30.864633
-4.0,12,30.887953
-5.0,14,30.916852
-16.0,14,30.947028
-4.0,12,30.971064
-8.0,14,31.001033
-6.0,12,31.028542
-2.0,9,31.049743
-11.0,13,31.077681
0.0,10,31.100101
-2.0,11,31.125874
-4.0,11,31.14836
-6.0,13,31.174508
-6.0,13,31.202268
-4.0,11,31.227134
1.0,11,31.251189
0.0,10,31.27273
-8.0,13,31.302623
-3.0,9,31.32259
-8.0,14,31.348886
-2.0,11,31.374107
-8.0,10,31.396383
-4.0,8,31.414469
-4.0,12,31.44208
-6.0,13,31.467159
-4.0,11,31.491249
-9.0,11,31.517122
-2.0,11,31.541904
0.0,10,31.564943
-8.0,14,31.594738
-4.0,6,31.608963
3.0,10,31.63185
1.0,12,31.659619
-2.0,11,31.68483
1.0,11,31.71039
-6.0,13,31.736593
-12.0,16,31.767278
-10.0,14,31.796977
-6.0,13,31.822468
-16.0,14,31.852025
-6.0,13,31.880424
-6.0,13,31.908189
-6.0,12,31.931248
-6.0,13,31.960988
-16.0,18,31.998242
-3.0,13,32.026848
-8.0,14,32.053061
-4.0,12,32.075757
-2.0,11,32.099066
-2.0,11,32.122029
-5.0,11,32.145045
-12.0,15,32.174628
-4.0,12,32.203643
-10.0,15,32.252154
-4.0,12,32.280722
-2.0,13,32.310578
-2.0,11,32.332264
-8.0,14,32.359882
-4.0,12,32.385356
-13.0,18,32.422676
-6.0,13,32.446535
0.0,10,32.468263
-2.0,11,32.491895
-2.0,8,32.511102
1.0,11,32.535221
-4.0,12,32.559174
-8.0,14,32.587296
0.0,10,32.610555
-4.0,10,32.646825
-4.0,12,32.673717
-4.0,12,32.702626
-4.0,12,32.730812
-6.0,13,32.756274
-2.0,10,32.780493
-4.0,12,32.808735
-6.0,13,32.839047
-12.0,15,32.867953
0.0,10,32.892798
-8.0,14,32.925075
-4.0,11,32.954549
-13.0,14,32.985853
-4.0,12,33.013674
-2.0,9,33.036944
0.0,10,33.060586
-6.0,13,33.084748
-8.0,12,33.110276
-4.0,12,33.133918
-2.0,11,33.158525
-4.0,12,33.184124
-2.0,10,33.207543
-2.0,11,33.233073
-11.0,13,33.261962
-6.0,16,33.295127
-4.0,12,33.318691
-4.0,11,33.346133
-2.0,11,33.367091
3.0,10,33.388763
-4.0,12,33.414781
