timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
64000,5297,12.082310741929394,-4.01,-3.12,4.448614835739136
65000,5386,12.066468622354252,-4.31,-3.12,2.7556891441345215
66000,5473,12.057920701626164,-4.39,-3.12,4.37995982170105
67000,5560,12.050359712230216,-4.3,-3.12,2.7293295860290527
68000,5649,12.0375287661533,-3.1,-3.12,4.718852519989014
69000,5736,12.027545327754533,-3.76,-3.1,2.9608848094940186
70000,5825,12.015622317596566,-4.06,-3.1,4.519065618515015
71000,5915,12.001352493660185,-3.45,-3.1,2.764704465866089
72000,6002,11.995334888370543,-3.52,-3.1,4.500086784362793
73000,6091,11.982925627975701,-3.64,-3.1,2.7883400917053223
74000,6179,11.975724227221233,-3.92,-3.1,4.5702221393585205
75000,6266,11.967922119374402,-3.81,-3.1,2.8319711685180664
76000,6356,11.956733794839522,-3.5,-3.1,4.507068395614624
77000,6444,11.948013656114215,-3.92,-3.1,2.7620484828948975
78000,6532,11.940906307409675,-3.92,-3.1,4.492911338806152
79000,6621,11.930222020842773,-3.44,-3.1,2.795917510986328
80000,6712,11.91820619785459,-3.62,-3.1,4.4601240158081055
81000,6802,11.90708615113202,-3.25,-3.1,2.8200247287750244
82000,6892,11.897562391178177,-3.05,-3.1,4.468665838241577
83000,6980,11.89083094555874,-3.67,-3.05,2.8010482788085938
84000,7067,11.885099759445309,-4.05,-3.05,4.5917840003967285
85000,7158,11.87384744341995,-3.18,-3.05,3.0210988521575928
86000,7247,11.865599558437975,-3.73,-3.05,2.887063503265381
87000,7337,11.856480850483848,-3.3,-3.05,4.464143514633179
88000,7425,11.84996632996633,-3.19,-3.05,2.787032127380371
89000,7516,11.841271953166578,-3.7,-3.05,4.54475736618042
90000,7605,11.834188034188035,-3.72,-3.05,2.9382033348083496
91000,7694,11.8268780868209,-4.31,-3.05,4.456994295120239
92000,7785,11.817341040462427,-3.34,-3.05,2.7660787105560303
93000,7873,11.812396799187095,-4.19,-3.05,4.4112348556518555
94000,7963,11.804596257691825,-4.23,-3.05,2.799353837966919
95000,8050,11.800993788819875,-3.81,-3.05,4.46940803527832
96000,8139,11.795060818282344,-3.7,-3.05,2.7546274662017822
97000,8227,11.79020299015437,-3.6,-3.05,4.529477119445801
98000,8315,11.78520745640409,-3.32,-3.05,2.8101954460144043
99000,8403,11.780554563846245,-3.42,-3.05,4.550862073898315
100000,8493,11.774049217002236,-3.8,-3.05,2.7489278316497803
