timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,252,3.9682539682539684,-9.01,-inf,2.6709144115448
2000,508,3.9330708661417324,-8.93,-9.01,2.1617908477783203
3000,771,3.888456549935149,-8.41,-8.93,3.0020649433135986
4000,1032,3.873062015503876,-9.37,-8.41,1.807311773300171
5000,1308,3.8226299694189603,-8.44,-8.41,2.941845178604126
6000,1583,3.7890082122552116,-7.34,-8.41,1.7397196292877197
7000,1869,3.744248261102194,-6.73,-7.34,3.2911486625671387
8000,2151,3.717805671780567,-7.09,-6.73,1.8291780948638916
9000,2445,3.6801635991820043,-5.73,-6.73,3.3900129795074463
10000,2737,3.6536353671903545,-5.38,-5.73,2.1805012226104736
11000,3034,3.62524719841793,-4.53,-5.38,3.6487836837768555
12000,3335,3.5979010494752623,-4.33,-4.53,2.219566583633423
13000,3638,3.5731170973062123,-2.4,-4.33,3.8890414237976074
14000,3946,3.547389761784085,-3.33,-2.4,2.4170963764190674
15000,4262,3.519239793524167,-1.31,-2.4,4.135271072387695
16000,4583,3.4911629936722672,-1.17,-1.31,2.6283061504364014
17000,4904,3.4661500815660684,-0.77,-1.17,4.220562696456909
18000,5226,3.4441255262150783,-1.09,-0.77,2.7416179180145264
19000,5545,3.4261496844003605,-0.99,-0.77,4.303609609603882
20000,5870,3.4071550255536627,-1.14,-0.77,2.867729663848877
21000,6191,3.391859150379583,-0.82,-0.77,4.288911819458008
22000,6512,3.3783783783783785,-0.73,-0.77,2.839285135269165
23000,6834,3.3653789874158617,-0.96,-0.73,4.203428506851196
24000,7158,3.3526124615814474,-0.9,-0.73,2.757986307144165
25000,7478,3.3428724257822946,-0.91,-0.73,3.9366815090179443
26000,7799,3.3336325169893577,-1.14,-0.73,2.622114419937134
27000,8123,3.323648898190324,-1.26,-0.73,4.236224889755249
28000,8448,3.3142755681818183,-0.79,-0.73,2.8399007320404053
29000,8772,3.305859553123575,-0.85,-0.73,4.572323799133301
30000,9096,3.2980430958663147,-0.56,-0.73,2.917973756790161
31000,9417,3.2918126791971964,-0.56,-0.56,4.149590969085693
32000,9742,3.2847464586327244,-0.9,-0.56,2.8966281414031982
33000,10066,3.278263461156368,-0.69,-0.56,4.2480504512786865
34000,10388,3.272814786291875,-0.73,-0.56,2.6568663120269775
35000,10710,3.2677871148459383,-0.96,-0.56,4.110530853271484
36000,11034,3.2626427406199023,-0.66,-0.56,2.976375102996826
37000,11360,3.256954225352113,-0.61,-0.56,4.425343990325928
38000,11679,3.253617604246939,-0.91,-0.56,2.9261586666107178
39000,12003,3.2490210780638176,-0.42,-0.56,4.731920480728149
40000,12327,3.2449095481463455,-0.52,-0.42,2.9270622730255127
41000,12650,3.241106719367589,-0.65,-0.42,4.580286741256714
42000,12971,3.237915349626089,-0.86,-0.42,2.9737958908081055
43000,13293,3.234634770179794,-0.82,-0.42,2.8540780544281006
44000,13618,3.230944338375679,-0.85,-0.42,4.690344333648682
45000,13943,3.2273542279279925,-0.6,-0.42,2.9632623195648193
46000,14266,3.2243095471751015,-0.49,-0.42,3.894763946533203
47000,14590,3.2213159698423577,-0.83,-0.42,2.5795798301696777
48000,14914,3.218318358589245,-0.75,-0.42,3.996047258377075
49000,15238,3.215645097781861,-0.55,-0.42,2.7573084831237793
50000,15562,3.2128261148952575,-0.93,-0.42,4.25965428352356
