timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,27,36.44444444444444,-44.03703703703704,-inf,3.896225929260254
2000,55,36.25454545454546,-43.78181818181818,-44.03703703703704,2.918224573135376
3000,85,35.023529411764706,-41.05882352941177,-43.78181818181818,4.267828941345215
4000,119,33.57983193277311,-36.69,-41.05882352941177,2.5208263397216797
5000,151,33.04635761589404,-33.12,-36.69,4.280356407165527
6000,183,32.666666666666664,-31.5,-33.12,2.770500898361206
7000,219,31.91324200913242,-29.3,-31.5,4.140045881271362
8000,254,31.437007874015748,-27.15,-29.3,2.7468976974487305
9000,292,30.708904109589042,-23.28,-27.15,3.866180658340454
10000,331,30.138972809667674,-21.87,-23.28,2.4205322265625
11000,369,29.775067750677508,-21.42,-21.87,4.027338981628418
12000,408,29.41176470588235,-20.49,-21.42,2.6049764156341553
13000,446,29.12780269058296,-20.95,-20.49,3.827767848968506
14000,484,28.90702479338843,-20.21,-20.49,2.330000162124634
15000,523,28.674952198852772,-19.54,-20.21,3.5992414951324463
16000,562,28.466192170818506,-19.07,-19.54,2.3267290592193604
17000,599,28.328881469115192,-18.51,-19.07,3.660067319869995
18000,638,28.20062695924765,-19.11,-18.51,2.333723783493042
19000,678,27.99852507374631,-18.34,-18.51,3.917874336242676
20000,720,27.7625,-17.77,-18.34,2.2499380111694336
21000,758,27.701846965699207,-18.67,-17.77,3.6384224891662598
22000,797,27.572145545796737,-18.24,-17.77,2.5118813514709473
23000,837,27.45878136200717,-17.94,-17.77,3.6072275638580322
24000,878,27.32232346241458,-17.04,-17.77,2.2240166664123535
25000,920,27.171739130434784,-16.18,-17.04,3.960984706878662
26000,958,27.12839248434238,-17.16,-16.18,2.496375322341919
27000,997,27.069207622868607,-17.83,-16.18,4.1207356452941895
28000,1037,26.97685631629701,-17.78,-16.18,2.361508846282959
29000,1077,26.922005571030642,-17.0,-16.18,3.8153536319732666
30000,1117,26.85138764547896,-16.52,-16.18,2.685821533203125
31000,1157,26.78133102852204,-17.09,-16.18,3.7409305572509766
32000,1196,26.745819397993312,-17.72,-16.18,2.39381742477417
33000,1237,26.67259498787389,-17.28,-16.18,4.824779748916626
34000,1278,26.598591549295776,-16.5,-16.18,2.666238784790039
35000,1319,26.532979529946928,-16.06,-16.18,3.6627357006073
36000,1360,26.468382352941177,-15.82,-16.06,2.5844156742095947
37000,1403,26.35424091233072,-14.98,-15.82,4.192511081695557
38000,1444,26.3005540166205,-14.4,-14.98,2.661599636077881
39000,1485,26.24848484848485,-15.27,-14.4,4.396481275558472
40000,1527,26.192534381139488,-15.97,-14.4,2.6358113288879395
41000,1568,26.147959183673468,-16.34,-14.4,3.7296061515808105
42000,1607,26.12321095208463,-16.14,-14.4,2.4911725521087646
43000,1648,26.079490291262136,-16.4,-14.4,2.493276357650757
44000,1689,26.03789224393132,-16.36,-14.4,4.3005530834198
45000,1732,25.967667436489606,-15.15,-14.4,3.1015477180480957
46000,1772,25.957110609480814,-15.97,-14.4,4.783344030380249
47000,1812,25.93653421633554,-16.2,-14.4,2.8968875408172607
48000,1852,25.916306695464364,-16.51,-14.4,4.024981260299683
49000,1891,25.90216816499207,-16.86,-14.4,2.9090733528137207
50000,1931,25.883997928534438,-16.77,-14.4,4.353767395019531
51000,1970,25.876649746192893,-17.56,-14.4,2.61794114112854
52000,2011,25.85280954748881,-16.44,-14.4,4.248805046081543
53000,2053,25.811982464685826,-15.39,-14.4,2.5892083644866943
54000,2093,25.79885332059245,-15.66,-14.4,4.332525253295898
55000,2132,25.79174484052533,-16.67,-14.4,2.609099864959717
56000,2172,25.773480662983424,-16.58,-14.4,3.883056879043579
57000,2212,25.763110307414106,-17.07,-14.4,2.4728453159332275
58000,2254,25.728482697426795,-15.87,-14.4,4.197096586227417
59000,2295,25.706753812636165,-16.13,-14.4,2.6061127185821533
60000,2335,25.695503211991436,-16.65,-14.4,4.280349493026733
61000,2376,25.671296296296298,-16.64,-14.4,2.4785892963409424
62000,2414,25.67067108533554,-16.74,-14.4,4.262591361999512
63000,2454,25.668296658516706,-17.24,-14.4,2.447625160217285
64000,2495,25.648496993987976,-17.35,-14.4,4.1566689014434814
65000,2536,25.622634069400632,-16.54,-14.4,3.003007411956787
66000,2577,25.604967015909974,-15.85,-14.4,4.681615829467773
67000,2619,25.574646811760214,-14.93,-14.4,2.665412425994873
68000,2661,25.550169109357384,-15.04,-14.4,4.540135145187378
69000,2700,25.54851851851852,-15.94,-14.4,2.5280709266662598
70000,2740,25.546350364963505,-16.44,-14.4,3.629037380218506
71000,2779,25.54156171284635,-16.7,-14.4,2.3971314430236816
72000,2818,25.545777146912705,-17.26,-14.4,3.7312166690826416
73000,2858,25.534639608117566,-17.31,-14.4,2.329127073287964
74000,2897,25.53572661373835,-17.05,-14.4,4.032912015914917
75000,2939,25.513439945559714,-16.32,-14.4,2.222153902053833
76000,2981,25.491445823549146,-15.55,-14.4,3.487520217895508
77000,3022,25.47187293183322,-15.04,-14.4,2.3456242084503174
78000,3062,25.468974526453298,-15.52,-14.4,4.016050577163696
79000,3101,25.469525959367946,-16.83,-14.4,2.1499698162078857
80000,3141,25.46131805157593,-16.62,-14.4,3.661520481109619
81000,3182,25.449717159019485,-15.99,-14.4,2.2916038036346436
82000,3223,25.438721687868444,-15.81,-14.4,4.00991153717041
83000,3263,25.432424149555622,-16.5,-14.4,2.229612350463867
84000,3305,25.410590015128594,-16.67,-14.4,3.6754374504089355
85000,3348,25.386499402628434,-15.2,-14.4,2.1757218837738037
86000,3388,25.37987012987013,-14.53,-14.4,2.2926218509674072
87000,3431,25.3538327018362,-15.62,-14.4,4.086266756057739
88000,3471,25.349755113800057,-16.67,-14.4,2.5188019275665283
89000,3509,25.35622684525506,-18.15,-14.4,3.9875879287719727
90000,3549,25.357565511411664,-17.38,-14.4,2.5027401447296143
91000,3589,25.351908609640567,-17.37,-14.4,4.12287163734436
92000,3629,25.344998622209975,-17.1,-14.4,2.441669225692749
93000,3670,25.33514986376022,-16.4,-14.4,4.4701247215271
94000,3709,25.340253437584256,-16.89,-14.4,2.6586527824401855
95000,3751,25.324713409757397,-17.11,-14.4,4.429274082183838
96000,3791,25.31759430229491,-16.36,-14.4,2.3820292949676514
97000,3833,25.306548395512653,-16.44,-14.4,4.285338878631592
98000,3873,25.30002581977795,-16.83,-14.4,2.724985361099243
99000,3913,25.295936621518017,-16.77,-14.4,4.29907488822937
100000,3956,25.274772497472195,-15.32,-14.4,2.3583219051361084
