timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,72,13.73611111111111,-61.34722222222222,-inf,3.009267807006836
2000,148,13.5,-59.02,-61.34722222222222,1.7160563468933105
3000,224,13.357142857142858,-55.57,-59.02,2.6509509086608887
4000,301,13.275747508305647,-55.69,-55.57,1.318981647491455
5000,379,13.184696569920844,-53.38,-55.57,3.2278170585632324
6000,453,13.222958057395143,-51.75,-53.38,1.3305010795593262
7000,531,13.182674199623353,-48.42,-51.75,2.976046085357666
8000,609,13.123152709359607,-44.58,-48.42,1.4619112014770508
9000,686,13.115160349854227,-45.54,-44.58,2.449164867401123
10000,761,13.135348226018397,-43.52,-44.58,1.3845269680023193
11000,842,13.052256532066508,-35.82,-43.52,3.3678929805755615
12000,917,13.0752453653217,-35.99,-35.82,1.2114548683166504
13000,994,13.072434607645874,-35.55,-35.82,2.4652554988861084
14000,1068,13.104868913857677,-33.23,-35.55,1.2794098854064941
15000,1141,13.130587204206837,-34.04,-33.23,2.5987329483032227
16000,1212,13.198019801980198,-31.65,-33.23,1.3644440174102783
17000,1283,13.247077162899455,-30.94,-31.65,2.904731273651123
18000,1356,13.267699115044248,-28.07,-30.94,1.3418104648590088
19000,1428,13.301120448179272,-26.49,-28.07,2.728187084197998
20000,1497,13.35938543754175,-25.15,-26.49,1.3535704612731934
21000,1565,13.416613418530352,-27.83,-25.15,2.9338271617889404
22000,1636,13.443765281173594,-24.73,-25.15,1.339627981185913
23000,1704,13.492957746478874,-29.21,-24.73,2.557138681411743
24000,1772,13.54176072234763,-25.27,-24.73,1.43318772315979
25000,1842,13.569489685124864,-23.35,-24.73,3.0805389881134033
26000,1912,13.597803347280335,-20.74,-23.35,1.4981026649475098
27000,1979,13.637190500252652,-21.37,-20.74,2.7556605339050293
28000,2051,13.64992686494393,-18.66,-20.74,1.490044355392456
29000,2117,13.695323571091167,-20.19,-18.66,3.2220547199249268
30000,2185,13.726315789473684,-22.39,-18.66,1.385993242263794
