#{"t_start": 1748639345.9799001, "env_id": "Maze-v0"}
r,l,t
-50.0,11,16.832453
-32.0,11,16.848436
-40.0,12,16.888463
-25.0,14,16.918734
-30.0,13,16.94565
-50.0,15,16.98019
-32.0,10,17.001901
-37.0,13,17.01963
-47.0,12,17.031948
-21.0,12,17.044509
-42.0,13,17.057878
-24.0,10,17.068276
-56.0,16,17.087362
-46.0,11,17.100074
-37.0,11,17.11477
-58.0,14,17.131654
-27.0,12,17.144305
-70.0,14,17.160343
-28.0,12,17.173439
-65.0,14,17.192089
-42.0,12,17.204831
-48.0,13,17.218174
-64.0,15,17.233268
-48.0,11,17.244534
-58.0,13,17.257835
-66.0,15,17.27294
-27.0,12,17.287051
-32.0,14,17.301224
-54.0,13,17.315846
-77.0,18,17.333974
-62.0,14,17.360241
-50.0,11,17.397369
-34.0,13,17.442105
-59.0,16,17.459309
-30.0,11,17.470887
-26.0,12,17.497071
-45.0,13,17.528199
-44.0,12,17.548778
-44.0,11,17.562184
-34.0,10,17.572942
-26.0,12,17.592189
-60.0,13,17.606143
-41.0,11,17.617675
-54.0,11,17.629413
-48.0,11,17.641975
-29.0,12,17.657679
-42.0,14,17.672185
-61.0,18,17.692137
-76.0,17,17.711577
-34.0,11,17.72327
-54.0,14,17.737741
-72.0,14,17.767604
-57.0,12,17.781336
-52.0,16,17.798529
-26.0,10,17.809211
-66.0,15,17.825646
-58.0,12,17.837913
-28.0,11,17.849384
-52.0,12,17.865438
-61.0,14,17.880587
-40.0,11,17.89204
-85.0,17,17.911448
-31.0,12,17.924563
-41.0,13,17.93784
-55.0,14,17.952177
-71.0,17,17.973819
-51.0,15,19.300007
-20.0,11,19.311598
-45.0,13,19.324906
-52.0,12,19.337341
-36.0,12,19.349764
-32.0,10,19.360758
-24.0,14,19.375248
-49.0,12,19.388242
-46.0,12,19.400718
-35.0,13,19.414471
-34.0,13,19.433493
-42.0,12,19.445992
-38.0,13,19.461292
-28.0,12,19.474723
-48.0,12,19.487126
-50.0,12,19.503064
-70.0,15,19.518883
-47.0,15,19.534912
-55.0,14,19.55212
-56.0,14,19.572012
-42.0,11,19.584218
-57.0,17,19.602105
-34.0,12,19.618523
-36.0,10,19.629294
-31.0,12,19.642214
-45.0,14,19.657129
-9.0,10,19.667657
-50.0,14,19.681812
-58.0,12,19.695101
-51.0,13,19.711863
-62.0,16,19.731222
-47.0,14,19.745776
-19.0,11,19.75814
-14.0,12,19.770701
-46.0,13,19.784904
-89.0,23,19.807881
-32.0,11,19.820226
-52.0,12,19.834409
-47.0,12,19.847576
-61.0,16,19.866785
-52.0,13,19.880106
-76.0,17,19.902706
-67.0,13,19.918511
-35.0,12,19.934959
-43.0,13,19.948239
-41.0,12,19.960589
-34.0,11,19.972371
-41.0,14,19.986768
-50.0,12,19.999211
-38.0,13,20.017837
-56.0,15,20.03758
-36.0,13,20.051376
-56.0,16,20.06844
-28.0,13,20.081992
-32.0,11,20.096712
-25.0,11,20.111718
-40.0,16,20.128374
-45.0,12,20.140619
-57.0,16,20.162333
-22.0,11,20.17626
-37.0,10,20.186881
-24.0,10,20.198098
-32.0,12,20.217169
-50.0,13,20.230965
-50.0,14,20.245857
-28.0,10,20.256608
-64.0,16,20.273433
-28.0,11,20.28478
-43.0,15,20.312827
-67.0,16,20.329019
-34.0,12,20.34126
-36.0,12,20.35885
-53.0,11,20.372777
-42.0,14,20.387137
-60.0,14,20.402473
-56.0,13,20.417053
-58.0,14,20.432503
-74.0,17,20.449475
-59.0,16,20.468043
-40.0,14,20.483019
-39.0,11,20.494715
-47.0,14,20.509394
-25.0,10,20.521565
-68.0,17,20.539726
-34.0,13,20.552886
-49.0,13,20.566586
-30.0,11,20.578055
-34.0,12,20.590395
-22.0,11,20.602611
-32.0,12,20.624831
-21.0,11,20.639639
-50.0,12,20.65191
-38.0,12,20.665636
-73.0,16,20.683781
-32.0,12,20.696449
-62.0,13,20.7106
-93.0,21,20.732462
-51.0,13,20.746587
-38.0,12,20.759155
-42.0,14,20.775369
-23.0,11,20.794232
-48.0,15,20.810602
-50.0,14,20.827266
-40.0,13,20.841342
-34.0,13,20.86626
-28.0,13,20.880011
-47.0,10,20.891082
-15.0,12,20.903855
-57.0,15,20.923125
-47.0,13,20.936728
-32.0,13,20.949932
-45.0,15,20.966193
-40.0,13,20.979594
-55.0,17,20.997098
-48.0,13,21.011211
-53.0,19,21.034006
-34.0,12,21.049365
-35.0,12,21.065773
-44.0,14,21.094329
-26.0,14,21.159205
-29.0,12,21.186641
-73.0,17,21.223429
-61.0,14,21.254819
-29.0,12,21.273733
-39.0,14,21.292528
-37.0,13,21.312498
-69.0,17,21.332832
-23.0,12,21.362663
-44.0,15,21.381939
-57.0,16,21.401824
-45.0,12,21.424692
-25.0,12,21.449193
-1.0,10,21.463607
-42.0,11,21.491563
-35.0,12,21.525756
-56.0,14,21.556031
-37.0,11,21.578216
-35.0,13,21.626918
-50.0,12,21.639847
-60.0,15,21.655454
-24.0,10,21.667705
-40.0,11,21.680453
-42.0,11,21.69289
-39.0,10,21.703694
-54.0,12,21.716326
-30.0,13,21.73022
-33.0,12,21.744307
-51.0,10,21.75717
-11.0,12,21.779959
-18.0,11,21.791445
-40.0,12,21.80389
-42.0,11,21.815317
