timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
10000,440,22.722727272727273,-121.23,-inf,18.52620816230774
20000,918,21.781045751633986,-117.43,-121.23,18.01458764076233
30000,1407,21.31485429992893,-112.76,-117.43,18.261951208114624
40000,1892,21.1384778012685,-114.59,-112.76,18.87782859802246
50000,2359,21.18524798643493,-116.8,-112.76,19.96395182609558
60000,2816,21.303977272727273,-111.4,-112.76,19.61239004135132
70000,3275,21.372519083969465,-112.56,-111.4,19.977111339569092
80000,3731,21.440632538193515,-112.28,-111.4,20.27249312400818
90000,4176,21.550766283524904,-102.92,-111.4,19.104400634765625
100000,4617,21.65323803335499,-107.82,-102.92,20.49024271965027
110000,5052,21.770783847980997,-110.48,-102.92,20.914855480194092
120000,5479,21.897974082861836,-115.51,-102.92,20.97493839263916
130000,5904,22.01761517615176,-106.33,-102.92,21.705864429473877
140000,6321,22.145704793545324,-107.21,-102.92,21.78970170021057
150000,6719,22.320881083494566,-109.01,-102.92,20.95034909248352
160000,7114,22.486083778464998,-111.15,-102.92,21.58642029762268
170000,7499,22.668755834111217,-116.17,-102.92,21.661116123199463
180000,7882,22.835574727226593,-115.82,-102.92,20.292560338974
190000,8268,22.979196903725207,-107.13,-102.92,24.74001908302307
200000,8646,23.13000231320842,-107.05,-102.92,23.020709991455078
210000,9027,23.260551678298437,-105.79,-102.92,24.2536404132843
220000,9411,23.376474338540007,-106.41,-102.92,24.30951189994812
230000,9783,23.509659613615455,-105.04,-102.92,25.12864923477173
240000,10147,23.651424066226472,-116.18,-102.92,25.078866958618164
250000,10493,23.821500047650815,-120.19,-102.92,24.073338270187378
260000,10851,23.96092526034467,-98.83,-102.92,22.8628933429718
270000,11201,24.102580126774395,-114.67,-98.83,24.951076984405518
280000,11557,24.227394652591503,-94.9,-98.83,23.40198516845703
290000,11898,24.373256009413346,-107.6,-94.9,23.124921798706055
300000,12255,24.478008975928194,-93.0,-94.9,23.17527747154236
310000,12601,24.60019046107452,-101.98,-93.0,22.870793104171753
320000,12941,24.727300826829456,-101.5,-93.0,23.26582622528076
330000,13262,24.881239632031367,-104.32,-93.0,22.786293029785156
340000,13590,25.01729212656365,-105.13,-93.0,22.627060413360596
350000,13931,25.1235374344986,-100.34,-93.0,21.148930072784424
360000,14269,25.228607470740766,-99.1,-93.0,22.98680567741394
370000,14606,25.330686019444062,-100.05,-93.0,23.2643404006958
380000,14940,25.434270414993307,-97.19,-93.0,23.395217180252075
390000,15272,25.536079099004713,-101.38,-93.0,23.158165216445923
400000,15600,25.640705128205127,-97.42,-93.0,23.50359058380127
410000,15921,25.75032975315621,-95.43,-93.0,23.80379056930542
420000,16243,25.857107677153234,-94.43,-93.0,23.732565879821777
430000,16561,25.963649538071373,-97.13,-93.0,21.772658586502075
440000,16862,26.09322737516309,-116.64,-93.0,22.34351420402527
450000,17152,26.23390858208955,-108.51,-93.0,22.772199869155884
460000,17435,26.383481502724404,-103.86,-93.0,22.77835965156555
470000,17705,26.54589099124541,-105.76,-93.0,22.05409336090088
480000,17961,26.722621234897833,-118.92,-93.0,22.36512780189514
490000,18199,26.923567228968626,-124.23,-93.0,22.42042899131775
500000,18447,27.103160405485987,-127.16,-93.0,23.002349615097046
510000,18663,27.326046187644,-137.94,-93.0,22.555278062820435
520000,18860,27.57147401908802,-162.77,-93.0,20.844480991363525
530000,19025,27.85755584756899,-176.48,-93.0,21.676433563232422
540000,19177,28.15758460655994,-192.56,-93.0,21.859736442565918
550000,19320,28.465217391304346,-198.93,-93.0,21.74316954612732
560000,19455,28.78123875610383,-208.2,-93.0,21.281649827957153
570000,19588,29.098172350418622,-230.75,-93.0,20.950374841690063
580000,19715,29.41891960436216,-201.48,-93.0,21.934852838516235
590000,19833,29.746785660263196,-211.38,-93.0,21.567518711090088
600000,19954,30.065400420968228,-215.64,-93.0,20.033236265182495
610000,20064,30.402212918660286,-230.34,-93.0,21.302465677261353
620000,20182,30.71866019225052,-206.35,-93.0,21.40670609474182
630000,20282,31.05596095059659,-226.67,-93.0,21.699531316757202
640000,20385,31.39028697571744,-226.37,-93.0,21.738280534744263
650000,20480,31.73681640625,-241.71,-93.0,21.745301485061646
660000,20582,32.0608298513264,-216.55,-93.0,21.86237359046936
670000,20697,32.37082668985843,-197.2,-93.0,21.867159843444824
680000,20814,32.66652253291054,-197.2,-93.0,22.032585620880127
690000,20927,32.9693697137669,-202.05,-93.0,20.687567472457886
700000,21037,33.27375576365451,-207.07,-93.0,22.0641086101532
710000,21151,33.56470143255638,-211.75,-93.0,21.818381309509277
720000,21255,33.87170077628793,-225.56,-93.0,21.80237627029419
730000,21363,34.16959228572766,-222.57,-93.0,21.467973232269287
740000,21474,34.4593461860855,-220.89,-93.0,21.54134964942932
750000,21586,34.74288890947837,-208.21,-93.0,21.792757034301758
760000,21697,35.02710052080933,-218.1,-93.0,21.930570363998413
770000,21806,35.30624598734293,-210.5,-93.0,20.58218264579773
780000,21910,35.59858512094934,-214.01,-93.0,21.858028650283813
790000,22018,35.877872649650286,-201.96,-93.0,22.00479292869568
800000,22130,36.14419340262088,-196.11,-93.0,21.985707998275757
810000,22239,36.42119699626782,-214.46,-93.0,21.533360242843628
820000,22344,36.696786609380595,-200.93,-93.0,21.873859643936157
830000,22451,36.966014876842905,-216.9,-93.0,21.531800508499146
840000,22552,37.24507804185882,-218.89,-93.0,21.866851329803467
850000,22654,37.51964333009623,-223.47,-93.0,21.684531688690186
860000,22754,37.794058187571416,-215.14,-93.0,21.7199068069458
870000,22853,38.06883122565965,-211.85,-93.0,21.99900460243225
880000,22950,38.34226579520697,-219.28,-93.0,21.999280214309692
890000,23062,38.591102246119156,-195.14,-93.0,22.075825214385986
900000,23157,38.861683292309024,-219.94,-93.0,21.88167715072632
910000,23251,39.13685432884607,-227.25,-93.0,21.668625593185425
920000,23354,39.39171019953755,-210.59,-93.0,21.66704821586609
