#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-85.0,18,12.755224
-102.0,20,12.778007
-139.0,22,12.800315
-127.0,22,12.827131
-129.0,23,12.853343
-145.0,25,12.880141
-118.0,21,12.905154
-118.0,22,12.930379
-128.0,22,12.953507
-127.0,21,12.978848
-149.0,25,13.005383
-138.0,24,13.030465
-93.0,23,13.05909
-133.0,22,13.083479
-116.0,22,13.108108
-121.0,22,13.13176
-106.0,21,13.155885
-110.0,22,13.182074
-133.0,22,13.205003
-146.0,23,13.228433
-143.0,25,13.260042
-107.0,22,13.285633
-110.0,22,13.31181
-116.0,22,13.340637
-150.0,26,13.369138
-132.0,21,13.391028
-122.0,22,13.416403
-152.0,26,13.449989
-145.0,24,13.474871
-127.0,19,13.496344
-98.0,19,13.522994
-177.0,27,13.553111
-159.0,24,13.577556
-147.0,24,13.605265
-157.0,25,13.639964
-100.0,21,13.682719
-121.0,22,13.707384
-77.0,22,13.73749
-106.0,21,13.761636
-119.0,20,13.782796
-115.0,19,13.802548
-94.0,21,13.825711
-110.0,21,13.851598
-147.0,24,13.879256
-121.0,19,13.900689
-104.0,22,13.925997
-97.0,21,13.949144
-90.0,22,13.977358
-107.0,20,13.997786
-122.0,20,14.019862
-141.0,24,14.045263
-141.0,23,14.071779
-127.0,19,14.092578
-98.0,21,14.120004
-134.0,23,14.145692
-136.0,22,14.170966
-113.0,19,14.191339
-120.0,23,14.220868
-95.0,21,14.247884
-121.0,21,14.27435
-156.0,24,14.301764
-130.0,24,14.327349
-120.0,21,14.348402
-154.0,25,14.378325
-113.0,19,14.399472
-96.0,20,14.424077
-130.0,21,14.447253
-126.0,24,14.473658
-114.0,18,14.493086
-121.0,22,14.516633
-123.0,21,14.540037
-97.0,21,14.56535
-133.0,22,14.587404
-140.0,28,14.619477
-103.0,20,14.645876
-100.0,20,14.674823
-93.0,20,14.701962
-119.0,24,14.73094
-111.0,18,14.749376
-117.0,23,14.776302
-117.0,23,14.803567
-149.0,23,14.827687
-101.0,19,14.849291
-121.0,25,14.877934
-113.0,22,14.908985
-118.0,19,14.930246
-97.0,23,14.960177
-121.0,24,14.989126
-134.0,22,15.013442
-124.0,24,15.040732
-120.0,23,15.067468
-146.0,26,15.095158
-106.0,21,16.432305
-109.0,20,16.459199
-135.0,21,16.48152
-137.0,23,16.505446
-124.0,19,16.525092
-158.0,26,16.551465
-122.0,19,16.574647
-118.0,21,16.599622
-122.0,20,16.6213
-114.0,21,16.645354
-136.0,25,16.674843
-104.0,21,16.699016
-105.0,20,16.721059
-134.0,23,16.745591
-133.0,24,16.772724
-118.0,19,16.793006
-105.0,21,16.81598
-132.0,21,16.838749
-131.0,23,16.865071
-171.0,27,16.892753
-145.0,22,16.916846
-134.0,23,16.944525
-74.0,19,16.968442
