timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,49,20.244897959183675,-22.448979591836736,-inf,9.068704843521118
2000,101,19.77227722772277,-21.55,-22.448979591836736,6.182209253311157
3000,152,19.57236842105263,-20.59,-21.55,10.556939363479614
4000,205,19.463414634146343,-20.75,-20.59,6.254977703094482
5000,260,19.21153846153846,-20.66,-20.59,8.945163488388062
6000,318,18.833333333333332,-19.69,-20.59,5.96087646484375
7000,378,18.51851851851852,-19.59,-19.69,10.432827949523926
8000,442,18.099547511312217,-17.83,-19.59,6.188419342041016
9000,507,17.743589743589745,-17.97,-17.83,11.766216516494751
10000,573,17.44153577661431,-17.67,-17.83,7.382112741470337
11000,643,17.085536547433904,-17.21,-17.67,11.51383090019226
12000,713,16.81907433380084,-16.97,-17.21,7.426271438598633
13000,789,16.474017743979722,-16.06,-16.97,11.14345932006836
14000,862,16.241299303944317,-15.95,-16.06,6.675849914550781
15000,937,16.00213447171825,-15.7,-15.95,10.80225396156311
16000,1014,15.763313609467456,-15.04,-15.7,6.519099950790405
17000,1093,15.540713632204941,-15.61,-15.04,10.722644805908203
18000,1168,15.398972602739725,-15.75,-15.04,6.702242374420166
19000,1243,15.28238133547868,-16.26,-15.04,11.60594367980957
20000,1317,15.180713743356112,-16.24,-15.04,6.855004549026489
21000,1393,15.067480258435033,-15.63,-15.04,11.07820177078247
22000,1467,14.995228357191547,-16.03,-15.04,7.169847249984741
23000,1541,14.919532770927969,-16.48,-15.04,11.28608751296997
24000,1618,14.827564894932015,-15.6,-15.04,7.058020830154419
25000,1693,14.766686355581808,-16.02,-15.04,11.369931936264038
26000,1768,14.703619909502262,-16.06,-15.04,6.885157585144043
27000,1845,14.631436314363144,-15.38,-15.04,10.65382695198059
28000,1922,14.566077003121748,-14.88,-15.04,6.29267144203186
29000,2001,14.490754622688655,-14.59,-14.88,10.333657503128052
30000,2077,14.44005777563794,-14.86,-14.59,7.870852470397949
31000,2156,14.376159554730984,-14.53,-14.59,10.98477053642273
32000,2232,14.333333333333334,-14.36,-14.53,6.774497747421265
33000,2312,14.271626297577855,-14.85,-14.36,10.901374101638794
34000,2392,14.21195652173913,-15.92,-14.36,6.87610387802124
35000,2470,14.167611336032389,-15.65,-14.36,10.836610078811646
36000,2549,14.121224009415457,-15.4,-14.36,7.161567211151123
37000,2627,14.084126379901027,-15.32,-14.36,10.406742572784424
38000,2705,14.045841035120148,-14.6,-14.36,6.8433825969696045
39000,2784,14.007183908045977,-14.84,-14.36,10.876244068145752
40000,2862,13.974493361285814,-15.51,-14.36,7.0867393016815186
41000,2941,13.939476368582115,-16.11,-14.36,10.817309617996216
42000,3022,13.896426207809398,-15.11,-14.36,7.130929946899414
43000,3099,13.871248789932237,-15.39,-14.36,6.6950523853302
44000,3181,13.830556428795976,-14.39,-14.36,10.959794282913208
45000,3264,13.785845588235293,-13.92,-14.36,6.697361707687378
46000,3345,13.750672645739911,-15.07,-13.92,10.86853837966919
47000,3424,13.726051401869158,-14.29,-13.92,6.949575662612915
48000,3501,13.707226506712368,-14.76,-13.92,10.677679538726807
49000,3582,13.67643774427694,-14.93,-13.92,7.238824129104614
50000,3663,13.648375648375648,-14.62,-13.92,10.80692195892334
51000,3743,13.622228159230565,-15.12,-13.92,7.169667482376099
52000,3825,13.593202614379084,-15.04,-13.92,11.06577467918396
53000,3905,13.571062740076824,-16.23,-13.92,7.1809241771698
54000,3986,13.544907175112895,-14.95,-13.92,11.536043167114258
55000,4065,13.529151291512916,-14.79,-13.92,7.080100059509277
56000,4146,13.506029908345393,-14.58,-13.92,11.351593017578125
57000,4228,13.48155156102176,-14.27,-13.92,7.395902395248413
58000,4306,13.467487227124941,-14.91,-13.92,11.942534923553467
59000,4383,13.460187086470453,-15.14,-13.92,7.011720657348633
60000,4462,13.445540116539668,-15.33,-13.92,11.265317916870117
61000,4544,13.424295774647888,-15.28,-13.92,6.975775480270386
62000,4622,13.412159238424925,-15.03,-13.92,11.547979354858398
63000,4703,13.394641718052307,-14.92,-13.92,6.821277379989624
64000,4783,13.379050804934142,-14.84,-13.92,11.11836862564087
65000,4864,13.361430921052632,-15.15,-13.92,6.939351558685303
66000,4945,13.345197168857432,-14.68,-13.92,10.9853196144104
67000,5025,13.331144278606965,-14.69,-13.92,6.808186769485474
68000,5106,13.316882099490796,-14.22,-13.92,11.273309707641602
69000,5186,13.30428075588122,-14.62,-13.92,6.982086420059204
70000,5264,13.295782674772036,-14.74,-13.92,11.150635242462158
71000,5344,13.28555389221557,-14.57,-13.92,6.915173530578613
72000,5422,13.278126152711177,-14.84,-13.92,10.814445972442627
73000,5502,13.267175572519085,-14.59,-13.92,6.838144779205322
74000,5580,13.259856630824373,-14.83,-13.92,11.353353261947632
75000,5657,13.257557009015379,-15.4,-13.92,7.175952672958374
76000,5736,13.247907949790795,-15.24,-13.92,11.288348197937012
77000,5816,13.239339752407153,-15.15,-13.92,7.2374444007873535
78000,5897,13.226555875869085,-14.17,-13.92,11.620556831359863
79000,5975,13.220920502092051,-14.67,-13.92,7.652395009994507
80000,6054,13.21225635943178,-14.57,-13.92,12.112421989440918
81000,6133,13.204956791129952,-14.77,-13.92,7.219808340072632
82000,6214,13.194721596395237,-14.93,-13.92,10.958064556121826
83000,6295,13.184273232724385,-14.64,-13.92,7.283445119857788
84000,6376,13.174247176913426,-14.08,-13.92,11.36738634109497
85000,6454,13.169507282305547,-14.95,-13.92,7.085548639297485
86000,6533,13.16164090004592,-14.78,-13.92,7.246788740158081
87000,6612,13.157743496672717,-14.34,-13.92,11.733682870864868
88000,6690,13.152914798206279,-14.63,-13.92,7.337425470352173
89000,6767,13.151027043002808,-15.54,-13.92,11.804939270019531
90000,6847,13.141959982474075,-15.23,-13.92,7.242926597595215
91000,6926,13.138608143228415,-15.18,-13.92,10.915202140808105
92000,7007,13.129727415441701,-14.25,-13.92,6.692899942398071
93000,7087,13.121207845350643,-13.52,-13.92,11.3101327419281
94000,7165,13.119190509420795,-14.9,-13.52,6.986427307128906
95000,7245,13.11207729468599,-15.06,-13.52,10.843209505081177
96000,7324,13.107454942654288,-14.77,-13.52,7.032803535461426
97000,7402,13.10362064306944,-14.67,-13.52,11.109955787658691
98000,7484,13.093800106894708,-14.56,-13.52,7.007736444473267
99000,7563,13.08925029750099,-14.98,-13.52,11.155738592147827
100000,7645,13.080313930673643,-13.77,-13.52,6.869956016540527
