timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
10000,791,12.633375474083438,-148.64,-inf,24.494062423706055
20000,1659,12.053646775165763,-100.99,-148.64,24.362809896469116
30000,2544,11.78812893081761,-95.48,-100.99,24.08040714263916
40000,3437,11.63631073610707,-82.06,-95.48,24.144545078277588
50000,4339,11.523162018898363,-84.14,-82.06,24.305139303207397
60000,5249,11.4299866641265,-83.84,-82.06,24.030685424804688
70000,6161,11.36162960558351,-88.76,-82.06,23.962316751480103
80000,7074,11.308877579869947,-82.66,-82.06,24.18415331840515
90000,7987,11.267434581194442,-83.66,-82.06,22.541076183319092
100000,8907,11.226114292129786,-78.08,-82.06,23.982707977294922
110000,9827,11.193344866185,-79.71,-78.08,24.58953881263733
120000,10747,11.164976272448126,-78.57,-78.08,24.134981393814087
130000,11670,11.13873179091688,-80.24,-78.08,24.216601371765137
140000,12592,11.11729669631512,-78.57,-78.08,24.100341796875
150000,13512,11.100651272942569,-82.81,-78.08,24.154048919677734
160000,14439,11.080753514786343,-68.82,-78.08,24.168437480926514
170000,15367,11.062536604412053,-78.74,-68.82,23.925992727279663
180000,16289,11.050340720731782,-79.01,-68.82,22.266998291015625
190000,17213,11.03816882588741,-70.33,-68.82,23.935012817382812
200000,18134,11.028951141502152,-76.37,-68.82,24.029834747314453
210000,19051,11.022780956380242,-79.13,-68.82,23.919982194900513
220000,19976,11.012865438526232,-77.02,-68.82,24.02233123779297
230000,20902,11.003588173380537,-74.16,-68.82,24.16908597946167
240000,21829,10.994227862018416,-76.85,-68.82,24.239891529083252
250000,22761,10.983656254118888,-78.2,-68.82,24.040081024169922
260000,23687,10.97614725376789,-76.53,-68.82,22.471081733703613
270000,24616,10.968232044198896,-74.35,-68.82,24.069148540496826
280000,25546,10.960463477648164,-75.53,-68.82,24.149650812149048
290000,26472,10.954857963130856,-77.66,-68.82,24.096158742904663
300000,27403,10.94763347078787,-72.02,-68.82,23.77153444290161
310000,28330,10.942004941757855,-79.37,-68.82,23.809002161026
320000,29263,10.935071592112907,-75.2,-68.82,23.906845331192017
330000,30197,10.928039209192967,-75.87,-68.82,23.89178729057312
340000,31123,10.92423609549208,-74.68,-68.82,24.397920846939087
350000,32046,10.921487861199525,-77.97,-68.82,22.163793563842773
