#{"t_start": 1748505702.8801064, "env_id": "Maze-v0"}
r,l,t
-205.0,12,17.500198
-216.0,14,17.521353
-144.0,13,17.54354
-288.0,16,17.568035
-180.0,12,17.58672
-226.0,12,17.607331
-140.0,11,17.626407
-107.0,12,17.646289
-314.0,16,17.670196
-215.0,14,17.691784
-78.0,10,17.708875
-80.0,10,17.730949
-168.0,11,17.748762
-271.0,13,17.771265
-109.0,11,17.797021
-206.0,12,17.819622
-182.0,13,17.842067
-132.0,11,17.859633
-111.0,11,17.876342
-147.0,13,17.896604
-171.0,12,17.915341
-144.0,12,17.933793
-177.0,12,17.953677
-118.0,12,17.971949
-150.0,12,17.990414
-110.0,10,18.008196
-147.0,12,18.026445
-141.0,11,18.044159
-141.0,11,18.061857
-135.0,10,18.077379
-81.0,11,18.094528
-171.0,11,18.11201
-140.0,12,18.136195
-251.0,15,18.159855
-83.0,11,18.17656
-172.0,13,18.197326
-109.0,11,18.214432
-219.0,13,18.235207
-160.0,11,18.255625
-218.0,14,18.279864
-279.0,14,18.302143
-75.0,10,18.317614
-144.0,12,18.339226
-206.0,14,18.3632
-283.0,15,18.385589
-211.0,14,18.407128
-253.0,15,18.431036
-116.0,12,18.451374
-77.0,11,18.46792
-74.0,10,18.483471
-114.0,12,18.502554
-278.0,15,18.525144
-42.0,10,18.540725
-110.0,11,18.557186
-116.0,12,18.575228
-165.0,11,18.593932
-81.0,11,18.610963
-242.0,14,18.632037
-220.0,14,18.65407
-312.0,15,18.676677
-184.0,13,18.696477
-154.0,11,18.715537
-221.0,15,18.738132
-141.0,11,18.756742
-174.0,11,18.775677
-113.0,11,18.793294
-205.0,11,18.810579
-143.0,11,18.827669
-71.0,10,18.843179
-183.0,13,18.863234
-261.0,12,18.888895
-112.0,12,18.909573
-143.0,11,18.926093
-146.0,12,18.943966
-141.0,11,18.96097
-42.0,10,18.976249
-108.0,10,18.991571
-178.0,12,19.010838
-263.0,14,19.036697
-108.0,10,19.052186
-148.0,10,19.068109
-253.0,15,19.091292
-111.0,11,19.109068
-208.0,12,19.128028
-218.0,12,19.146572
-185.0,13,19.16717
-184.0,14,19.188715
-148.0,13,19.208527
-179.0,13,19.22825
-181.0,13,19.248204
-113.0,11,19.265854
-256.0,16,19.291596
-174.0,12,19.31
-147.0,12,19.328489
-293.0,17,19.35355
-206.0,12,19.371474
