#{"t_start": 1748644570.8125336, "env_id": "Maze-v0"}
r,l,t
-37.0,10,10.250013
-26.0,12,10.286448
-38.0,12,10.312555
-42.0,13,10.359257
-37.0,13,10.391195
-58.0,18,10.435064
-28.0,12,10.458313
-40.0,11,10.479996
-42.0,13,10.512048
-45.0,13,10.542007
-54.0,16,10.578389
-45.0,14,10.605653
-42.0,15,10.635769
-42.0,13,10.65886
-41.0,14,10.689858
-59.0,18,10.728779
-47.0,13,10.754448
-46.0,14,10.779046
-40.0,17,10.810649
-47.0,13,10.837948
-35.0,12,10.863666
-40.0,12,10.889433
-49.0,15,10.921547
-36.0,13,10.947633
-47.0,14,10.97917
-38.0,12,11.006328
-40.0,13,11.033485
-48.0,16,11.063593
-40.0,12,11.088958
-56.0,17,11.123014
-40.0,12,11.152946
-46.0,13,11.181391
-48.0,14,11.20722
-32.0,12,11.227965
-30.0,12,11.255012
-58.0,15,11.28231
-42.0,13,11.308065
-30.0,10,11.324663
-58.0,17,11.351411
-39.0,14,11.37534
-36.0,12,11.404576
-44.0,14,13.377483
-41.0,12,13.399372
-36.0,10,13.418121
-24.0,10,13.435881
-46.0,14,13.459903
-51.0,15,13.487657
-29.0,11,13.510732
-35.0,11,13.534883
-54.0,16,13.565284
-40.0,12,13.588204
-26.0,10,13.61937
-32.0,10,13.645385
-60.0,18,13.680738
-19.0,10,13.705344
-30.0,15,13.734026
-25.0,10,13.753679
-27.0,12,13.780048
-37.0,12,13.824755
-41.0,13,13.86862
-52.0,15,13.907516
-31.0,13,13.943379
-40.0,17,14.001672
-36.0,12,14.031101
-28.0,17,14.099801
-25.0,10,14.122785
-58.0,17,14.165663
-36.0,11,14.205589
-48.0,16,14.236219
-40.0,12,14.25804
-37.0,11,14.279818
-42.0,12,14.300849
-39.0,12,14.320397
-27.0,11,14.339441
-36.0,11,14.358097
-37.0,10,14.37501
-47.0,13,14.409709
-32.0,11,14.428127
-37.0,12,14.452553
-37.0,13,14.473722
-40.0,13,14.494537
-43.0,14,14.518954
-46.0,14,14.551234
-41.0,14,14.577381
-43.0,13,14.5996
-36.0,12,14.620725
-59.0,19,14.651027
-34.0,11,14.668715
-45.0,14,14.692333
-41.0,15,14.716035
-37.0,10,14.733392
-48.0,14,14.762194
-43.0,14,14.791728
-34.0,11,14.809504
-44.0,12,14.832423
-41.0,12,14.852926
-56.0,16,14.879623
-35.0,12,14.901599
-39.0,13,14.929953
-28.0,11,14.951742
-33.0,12,14.988469
-36.0,12,15.013475
-62.0,18,15.042328
-46.0,14,15.064275
-48.0,14,15.088328
-41.0,15,15.115275
-47.0,14,15.137756
-42.0,12,15.169458
-27.0,10,15.186943
-44.0,14,15.215436
-36.0,11,15.246725
-24.0,13,15.289376
-47.0,11,15.309543
-29.0,12,15.329668
-42.0,17,15.361888
