timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
10000,802,12.457605985037407,-1061.25,-inf,30.50882863998413
20000,1703,11.74221961244862,-395.38,-1061.25,30.230431079864502
30000,2635,11.384440227703985,-279.94,-395.38,29.183263301849365
40000,3574,11.189983212087297,-249.88,-279.94,30.098058938980103
50000,4520,11.061283185840708,-226.48,-249.88,28.92134928703308
60000,5473,10.961447103964918,-220.96,-226.48,29.018505096435547
70000,6426,10.89200124494242,-206.44,-220.96,29.49759793281555
80000,7377,10.844110071844923,-263.25,-206.44,31.651307106018066
90000,8330,10.80360144057623,-198.06,-206.44,29.415368795394897
100000,9289,10.76531381203574,-202.31,-198.06,26.5687735080719
110000,10245,10.736066373840899,-183.14,-198.06,26.272846937179565
120000,11204,10.710103534451981,-189.51,-183.14,28.214365482330322
130000,12166,10.684859444353116,-171.7,-183.14,28.325211763381958
140000,13130,10.662071591774563,-171.26,-171.7,29.1148202419281
150000,14093,10.643440005676577,-159.07,-171.26,28.91037082672119
160000,15057,10.625888291160258,-186.71,-159.07,27.64294981956482
170000,16019,10.611960796554092,-193.52,-159.07,28.125417947769165
180000,16984,10.597856806406028,-179.93,-159.07,26.980985164642334
190000,17950,10.584568245125348,-192.42,-159.07,28.339622974395752
200000,18918,10.571783486626494,-177.88,-159.07,28.157275676727295
210000,19882,10.562166784025752,-150.02,-159.07,28.58140230178833
220000,20849,10.551920955441508,-183.05,-150.02,27.526140928268433
230000,21816,10.542308397506417,-167.74,-150.02,29.03066372871399
240000,22785,10.533113890717578,-124.46,-150.02,28.670321464538574
250000,23755,10.52397390023153,-149.87,-124.46,28.336301565170288
260000,24722,10.516624868538145,-162.67,-124.46,26.175107717514038
270000,25690,10.509692487349163,-162.19,-124.46,29.585002422332764
280000,26658,10.503075999699902,-174.8,-124.46,29.230690002441406
290000,27625,10.497701357466063,-163.69,-124.46,27.474191665649414
300000,28589,10.493231662527545,-174.59,-124.46,27.60999035835266
310000,29555,10.488682118084926,-190.81,-124.46,30.476697206497192
320000,30525,10.483177723177723,-162.19,-124.46,30.688501596450806
330000,31492,10.478597739108345,-167.05,-124.46,29.97972583770752
340000,32461,10.473860940821293,-126.5,-124.46,27.682390689849854
350000,33430,10.469458570146575,-161.03,-124.46,26.800063371658325
360000,34399,10.465187941509928,-175.5,-124.46,31.116070985794067
370000,35370,10.460588068985016,-166.47,-124.46,29.967226266860962
380000,36342,10.456083869902592,-135.22,-124.46,27.483474254608154
390000,37313,10.45198724305202,-156.72,-124.46,27.374549627304077
400000,38287,10.44738422963408,-170.73,-124.46,25.148476600646973
410000,39259,10.443286889630404,-167.39,-124.46,25.053073406219482
420000,40231,10.439636101513758,-166.4,-124.46,25.140167236328125
430000,41204,10.43571012523056,-158.83,-124.46,23.356416702270508
440000,42177,10.432202385186239,-137.62,-124.46,25.46044611930847
450000,43146,10.429587910814444,-190.9,-124.46,25.214370489120483
460000,44118,10.426469921573961,-141.63,-124.46,25.43024468421936
470000,45092,10.423134924155061,-141.94,-124.46,24.98661518096924
480000,46063,10.420380782840892,-137.06,-124.46,24.779494762420654
490000,47034,10.417867925330611,-165.3,-124.46,25.6304988861084
500000,48008,10.414805865689052,-148.15,-124.46,24.998530626296997
510000,48985,10.41132999897928,-118.28,-124.46,24.836381435394287
520000,49964,10.407413337603074,-121.92,-118.28,23.293899297714233
530000,50941,10.404094933354273,-124.94,-118.28,24.778759956359863
540000,51918,10.40084363804461,-127.98,-118.28,24.814679622650146
550000,52896,10.397629310344827,-147.96,-118.28,24.96022319793701
560000,53873,10.394650381452676,-149.87,-118.28,24.734116792678833
570000,54853,10.391373306838277,-138.29,-118.28,24.753770112991333
580000,55834,10.387828205036358,-123.22,-118.28,24.853343725204468
590000,56815,10.384440728680806,-145.53,-118.28,24.60091805458069
600000,57797,10.381075142308424,-122.49,-118.28,23.186321020126343
610000,58781,10.377468910021946,-105.11,-118.28,25.299829959869385
620000,59766,10.373707459090452,-116.52,-105.11,25.301020622253418
630000,60749,10.370442311807603,-122.69,-105.11,24.786406755447388
640000,61732,10.367281150780794,-128.34,-105.11,24.8336501121521
650000,62719,10.36365375723465,-133.53,-105.11,24.982625246047974
660000,63704,10.360322742684918,-112.12,-105.11,25.162160634994507
