#{"t_start": 1748499112.4644272, "env_id": "Maze-v0"}
r,l,t
-967.0,12,23.803603
-1586.0,14,23.826377
-1256.0,10,23.846603
-2479.0,15,23.876375
-1272.0,14,23.901363
-3120.0,18,23.947975
-959.0,11,23.986909
-960.0,11,24.008639
-1284.0,12,24.040092
-975.0,12,24.070679
-1242.0,11,24.092645
-955.0,10,24.110507
-1547.0,13,24.138594
-656.0,10,24.158127
-982.0,13,24.1811
-956.0,12,26.234498
-1284.0,12,26.254442
-1267.0,12,26.281932
-1558.0,12,26.31047
-681.0,12,26.33506
-364.0,10,26.353571
-67.0,10,26.36972
-1577.0,14,26.400638
-1592.0,14,26.431256
-355.0,10,26.447603
-1592.0,14,26.470651
-1288.0,13,26.492915
-2186.0,14,26.521354
-947.0,10,26.54917
-678.0,12,26.569072
-664.0,10,26.593032
-1275.0,12,26.627731
-368.0,11,26.652779
-635.0,10,26.681111
-654.0,11,26.701932
-370.0,10,26.719559
-981.0,12,26.740847
-977.0,11,26.76016
-1584.0,14,26.789255
-2486.0,16,26.822846
-978.0,12,26.84753
-644.0,10,26.868872
-661.0,12,26.891745
-972.0,12,26.920708
-1881.0,12,26.943153
-1565.0,11,26.973177
-1579.0,13,26.994393
-677.0,11,27.022655
-1264.0,12,27.065096
-1285.0,13,27.121093
-650.0,11,27.182416
-1879.0,13,27.211756
-966.0,12,27.234193
-967.0,12,27.259692
-964.0,12,27.280167
-1561.0,12,27.301805
-667.0,10,27.319918
-1564.0,12,27.347441
-2170.0,15,27.382625
-942.0,11,27.411449
-962.0,10,27.440111
-1889.0,14,27.475398
-2159.0,13,27.504642
-969.0,11,27.527522
-969.0,11,27.55184
-1260.0,11,27.58132
-1882.0,13,27.60346
-974.0,11,27.626844
-1565.0,11,27.655737
-950.0,10,27.687414
-668.0,11,27.716912
-1856.0,13,27.748041
-1579.0,15,27.781665
-1578.0,14,27.818502
-967.0,10,27.84433
-971.0,13,27.870039
-70.0,10,27.888834
-972.0,12,27.911485
-976.0,13,27.938464
-957.0,11,27.963028
-972.0,12,27.986662
-970.0,12,28.011009
-1566.0,12,28.034989
-1281.0,12,28.055953
-1281.0,12,28.075306
-662.0,10,28.092443
-664.0,10,28.109434
-962.0,11,28.128481
-1261.0,12,28.150379
-658.0,10,28.167319
-1578.0,12,28.189087
-1274.0,13,28.213108
-667.0,10,28.231359
-62.0,10,28.248881
-353.0,10,28.266964
-677.0,11,28.287017
-1276.0,13,28.311142
-670.0,12,28.333604
-1285.0,13,28.363443
-2202.0,17,28.396084
-965.0,11,28.41683
-1274.0,11,28.443826
-960.0,11,28.479913
-964.0,12,28.513117
-1595.0,14,28.553942
-64.0,10,28.574009
-659.0,10,28.598764
-358.0,10,28.623688
-1555.0,12,28.659815
-642.0,11,28.694119
-660.0,11,28.724325
-2155.0,14,28.755632
-657.0,11,28.776719
-1891.0,15,28.805622
-1271.0,11,28.834579
-59.0,10,28.859224
-971.0,11,28.897139
-665.0,11,28.925902
-1284.0,12,28.958869
-661.0,10,28.983023
-2147.0,13,29.018292
-374.0,11,29.037433
-965.0,11,29.058822
-670.0,10,29.08728
-371.0,11,29.115773
-969.0,11,29.14081
-655.0,11,29.166966
-1292.0,14,29.199617
-1565.0,11,29.221048
-974.0,13,29.25348
-1270.0,12,29.282974
-972.0,12,29.308967
-655.0,10,29.330418
-958.0,12,29.356733
-377.0,11,29.386042
-967.0,10,29.410681
