timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,51,19.176470588235293,-26.19607843137255,-inf,12.519532918930054
2000,103,19.281553398058254,-26.24,-26.19607843137255,9.839385747909546
3000,160,18.7375,-25.28,-26.19607843137255,15.735419273376465
4000,212,18.830188679245282,-25.43,-25.28,9.888927936553955
5000,267,18.677902621722847,-25.22,-25.28,15.65981674194336
6000,320,18.715625,-25.74,-25.22,9.684238910675049
7000,378,18.494708994708994,-24.56,-25.22,15.680234909057617
8000,436,18.34633027522936,-23.89,-24.56,9.645664691925049
9000,498,18.06425702811245,-23.1,-23.89,16.092899560928345
10000,558,17.89426523297491,-21.34,-23.1,10.270181894302368
11000,620,17.724193548387095,-22.57,-21.34,15.646760940551758
12000,684,17.533625730994153,-21.66,-21.34,9.789854764938354
13000,750,17.32133333333333,-20.36,-21.34,15.841144323348999
14000,818,17.10880195599022,-20.01,-20.36,9.925589323043823
15000,885,16.937853107344633,-20.56,-20.01,16.02396059036255
16000,957,16.71473354231975,-18.84,-20.01,9.882564306259155
17000,1028,16.535019455252918,-18.84,-18.84,15.977533102035522
18000,1094,16.450639853747713,-19.82,-18.84,10.1472647190094
19000,1165,16.30472103004292,-18.3,-18.84,15.931934595108032
20000,1238,16.154281098546043,-18.49,-18.3,9.596858739852905
21000,1309,16.03284950343774,-18.28,-18.3,16.02708864212036
22000,1382,15.913169319826338,-18.05,-18.28,10.176571369171143
23000,1454,15.808803301237964,-18.11,-18.05,15.901389122009277
24000,1526,15.725425950196593,-17.39,-18.05,9.610698938369751
25000,1598,15.637046307884857,-17.38,-17.39,15.646482706069946
26000,1674,15.530465949820789,-15.9,-17.38,10.159772872924805
27000,1747,15.455065827132227,-16.83,-15.9,15.552846193313599
28000,1818,15.394939493949394,-16.81,-15.9,9.998746871948242
29000,1890,15.337566137566137,-16.95,-15.9,15.615597009658813
30000,1963,15.280183392766174,-16.84,-15.9,9.940107822418213
31000,2034,15.238446411012783,-17.18,-15.9,15.685859203338623
32000,2105,15.199524940617577,-16.64,-15.9,10.088594913482666
33000,2179,15.143184947223498,-16.73,-15.9,16.34225821495056
34000,2252,15.095914742451155,-16.05,-15.9,10.424777746200562
35000,2321,15.075829383886257,-15.58,-15.9,16.249815225601196
36000,2393,15.040534893439197,-16.39,-15.58,10.051210165023804
37000,2466,15.003649635036496,-15.38,-15.58,16.673217296600342
38000,2539,14.961008270972824,-15.33,-15.38,10.36205244064331
39000,2615,14.9131931166348,-15.76,-15.33,16.038705348968506
40000,2688,14.877604166666666,-15.3,-15.33,10.03904104232788
41000,2761,14.848605577689243,-16.06,-15.3,16.124415636062622
42000,2836,14.807122708039492,-15.87,-15.3,10.090434074401855
43000,2909,14.779305603300104,-15.36,-15.3,10.145102262496948
44000,2983,14.748240026818639,-15.01,-15.3,16.24260377883911
45000,3056,14.722513089005236,-14.12,-15.01,9.824044227600098
46000,3128,14.701726342710998,-14.83,-14.12,16.02121067047119
47000,3199,14.6899030947171,-15.46,-14.12,10.022997617721558
48000,3273,14.663916895814237,-14.55,-14.12,16.041671752929688
49000,3346,14.642259414225942,-14.33,-14.12,10.110278367996216
50000,3421,14.612394036831336,-14.52,-14.12,15.888434171676636
51000,3494,14.595306239267316,-14.57,-14.12,9.770896196365356
52000,3567,14.576394729464536,-14.6,-14.12,16.553892850875854
53000,3639,14.560593569661995,-14.68,-14.12,10.272311449050903
54000,3715,14.534589502018843,-14.62,-14.12,16.32952570915222
55000,3788,14.517687434002111,-14.82,-14.12,10.180579423904419
56000,3863,14.496246440590214,-14.55,-14.12,15.985018491744995
57000,3935,14.483354510800508,-14.77,-14.12,10.42552638053894
58000,4009,14.467198802693938,-14.52,-14.12,16.10797953605652
59000,4082,14.45124938755512,-14.38,-14.12,10.080897569656372
60000,4157,14.433004570603801,-14.03,-14.12,16.595478534698486
61000,4230,14.4177304964539,-14.46,-14.03,10.116634368896484
62000,4306,14.394101254064097,-13.85,-14.03,16.483768463134766
63000,4380,14.381506849315068,-14.08,-13.85,10.30266284942627
64000,4450,14.380674157303371,-14.76,-13.85,16.114232778549194
65000,4522,14.37063246351172,-14.91,-13.85,10.178860425949097
66000,4595,14.362132752992384,-14.92,-13.85,16.395587682724
67000,4670,14.346466809421841,-14.06,-13.85,9.99388599395752
68000,4744,14.33220910623946,-14.04,-13.85,16.219377040863037
69000,4819,14.317285743930276,-14.47,-13.85,10.42491364479065
70000,4892,14.307645134914145,-14.58,-13.85,16.33301019668579
71000,4965,14.298288016112789,-14.9,-13.85,10.044742584228516
72000,5036,14.295671167593328,-14.72,-13.85,16.106492519378662
73000,5114,14.272780602268282,-13.64,-13.85,10.346231937408447
74000,5187,14.26450742240216,-13.97,-13.64,16.274450540542603
75000,5262,14.253135689851767,-14.33,-13.64,10.346126556396484
76000,5336,14.241379310344827,-14.05,-13.64,16.516547203063965
77000,5408,14.237241124260356,-14.46,-13.64,9.946753978729248
78000,5482,14.226742064939803,-14.6,-13.64,16.272337198257446
79000,5558,14.212306585102555,-13.83,-13.64,10.30649733543396
80000,5636,14.19251242015614,-13.73,-13.64,16.38900852203369
81000,5715,14.173228346456693,-13.88,-13.64,10.231093406677246
82000,5792,14.156940607734807,-13.55,-13.64,16.167044401168823
83000,5871,14.136944302503833,-13.49,-13.55,10.24356985092163
84000,5952,14.111895161290322,-13.96,-13.49,16.31495714187622
85000,6035,14.08434134217067,-13.49,-13.49,9.977705001831055
86000,6121,14.04950171540598,-12.74,-13.49,10.03183126449585
87000,6205,14.020145044319097,-13.06,-12.74,16.56322479248047
88000,6295,13.97934868943606,-12.62,-12.74,10.105813026428223
89000,6385,13.938292873923258,-12.45,-12.62,16.214971780776978
90000,6475,13.897915057915059,-12.91,-12.45,9.901050090789795
91000,6569,13.852184502968488,-12.22,-12.45,16.14106273651123
92000,6668,13.797090581883623,-11.8,-12.22,10.36448860168457
93000,6767,13.742574257425742,-11.87,-11.8,16.575191259384155
94000,6864,13.693327505827506,-11.97,-11.8,10.030103921890259
95000,6976,13.616685779816514,-10.26,-11.8,16.19352960586548
96000,7082,13.554363174244564,-11.26,-10.26,10.514951944351196
97000,7195,13.481445448227936,-10.14,-10.26,16.169492721557617
98000,7306,13.412811387900355,-10.85,-10.14,10.253038167953491
99000,7427,13.329069610879225,-9.45,-10.14,16.486077785491943
100000,7546,13.251656506758547,-9.75,-9.45,10.308327674865723
101000,7675,13.159609120521173,-8.66,-9.45,16.278823614120483
102000,7806,13.066102997694081,-8.71,-8.66,10.453075885772705
103000,7939,12.973800226728807,-8.48,-8.66,16.714902877807617
104000,8076,12.877662209014364,-8.42,-8.48,10.184630393981934
105000,8222,12.77025054731209,-7.72,-8.42,16.36009693145752
106000,8367,12.668578941078044,-8.03,-7.72,10.15327501296997
107000,8519,12.560159643150605,-7.56,-7.72,16.44750165939331
108000,8672,12.45375922509225,-7.58,-7.56,10.202129602432251
109000,8827,12.348136399682792,-7.44,-7.56,17.49077272415161
110000,8983,12.245352332183012,-7.55,-7.44,11.426308155059814
111000,9141,12.142653976588994,-7.27,-7.44,17.66252636909485
112000,9294,12.050247471486982,-7.91,-7.27,11.396344423294067
113000,9455,11.95134849286092,-7.44,-7.27,17.251155853271484
114000,9614,11.857395464946952,-7.27,-7.27,11.266115665435791
115000,9776,11.763297872340425,-7.35,-7.27,17.362534284591675
116000,9938,11.672066814248339,-7.1,-7.27,10.903833627700806
117000,10102,11.58156800633538,-7.12,-7.1,16.349832773208618
118000,10264,11.496395167575994,-7.16,-7.1,11.287201404571533
119000,10429,11.410298206923002,-7.03,-7.1,16.289679288864136
120000,10593,11.328046823373926,-7.08,-7.03,10.574115753173828
121000,10759,11.246305418719212,-7.06,-7.03,17.785485982894897
122000,10923,11.16881809026824,-7.12,-7.03,10.76415228843689
123000,11087,11.09371335798683,-7.08,-7.03,16.991281747817993
124000,11253,11.019283746556473,-7.04,-7.03,10.492310285568237
125000,11417,10.948585442760795,-7.04,-7.03,16.621215343475342
126000,11582,10.878604731479882,-7.04,-7.03,11.17625641822815
127000,11747,10.811100706563378,-7.05,-7.03,18.16571545600891
128000,11913,10.744480819273063,-7.03,-7.03,11.029629707336426
129000,12078,10.680327868852459,-7.06,-7.03,10.566778898239136
130000,12242,10.618771442574742,-7.03,-7.03,16.590694189071655
131000,12408,10.557462927143778,-7.08,-7.03,10.544658899307251
132000,12573,10.498449057504176,-7.17,-7.03,17.297241687774658
133000,12740,10.43956043956044,-7.01,-7.03,11.892904281616211
134000,12906,10.382767704943436,-7.02,-7.01,16.838164806365967
135000,13071,10.327824956009486,-7.0,-7.01,10.810142755508423
136000,13237,10.273929138022211,-7.01,-7.0,17.094972610473633
137000,13404,10.220829603103551,-7.02,-7.0,11.520918607711792
138000,13568,10.170622051886792,-7.11,-7.0,16.836703062057495
139000,13727,10.126028993953522,-7.49,-7.0,12.378939867019653
140000,13891,10.078468072852926,-7.08,-7.0,18.252318620681763
141000,14056,10.031232214001138,-7.07,-7.0,12.697006940841675
