timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
36000,2810,12.808185053380782,-7.49,-6.88,10.989739418029785
37000,2898,12.76432022084196,-6.89,-6.88,17.08720874786377
38000,2989,12.713282034125125,-6.22,-6.88,12.466081857681274
39000,3075,12.682926829268293,-6.98,-6.22,17.381715536117554
40000,3164,12.640328697850821,-6.95,-6.22,11.193081140518188
41000,3254,12.599877074370006,-6.85,-6.22,17.586791038513184
42000,3341,12.570787189464232,-7.26,-6.22,10.97617793083191
43000,3429,12.536891221930592,-6.58,-6.22,10.883758306503296
44000,3519,12.502983802216539,-5.8,-6.22,16.764501810073853
45000,3606,12.47781475318913,-7.22,-5.8,10.914660692214966
46000,3695,12.44871447902571,-6.28,-5.8,16.63139581680298
47000,3786,12.413365029054411,-6.06,-5.8,10.942052125930786
48000,3873,12.39142783372063,-7.63,-5.8,17.362680673599243
49000,3961,12.37036101994446,-6.64,-5.8,12.423516988754272
50000,4049,12.347246233637936,-6.19,-5.8,17.3915855884552
51000,4137,12.324631375392796,-6.37,-5.8,10.547232627868652
52000,4227,12.299266619351787,-6.8,-5.8,16.299561023712158
53000,4318,12.273043075497915,-6.87,-5.8,10.152626276016235
54000,4406,12.253971856559238,-7.96,-5.8,15.776455163955688
55000,4497,12.229708694685346,-5.92,-5.8,10.431944131851196
56000,4589,12.20309435606886,-6.31,-5.8,16.377363443374634
57000,4676,12.188622754491018,-6.97,-5.8,10.503888607025146
58000,4767,12.165932452276065,-6.59,-5.8,16.51197862625122
59000,4858,12.144092219020173,-6.5,-5.8,11.109164237976074
60000,4948,12.124696847210995,-5.94,-5.8,16.306057929992676
61000,5039,12.104385790831515,-5.88,-5.8,10.938159227371216
62000,5129,12.086176642620394,-5.53,-5.8,16.266364574432373
63000,5221,12.06646236353189,-6.32,-5.53,10.651907205581665
64000,5310,12.051977401129944,-5.47,-5.53,15.906558990478516
65000,5401,12.033142010738752,-5.55,-5.47,11.299779415130615
66000,5490,12.021129326047358,-5.74,-5.47,17.17267656326294
67000,5582,12.001970619849516,-5.22,-5.47,10.527804136276245
68000,5675,11.981497797356829,-5.27,-5.22,15.905024528503418
69000,5767,11.96306571874458,-4.87,-5.22,10.82571530342102
70000,5859,11.947260624679979,-5.1,-4.87,16.28648352622986
71000,5952,11.927923387096774,-5.44,-4.87,10.62422513961792
72000,6045,11.909842845326716,-5.82,-4.87,16.487033367156982
73000,6139,11.88939566704675,-4.81,-4.87,10.837713479995728
74000,6230,11.87752808988764,-5.32,-4.81,16.244662523269653
75000,6327,11.853643116801011,-4.73,-4.81,10.862467765808105
76000,6421,11.83522815760785,-4.25,-4.73,15.65499758720398
77000,6522,11.80558111008893,-4.1,-4.25,11.009146451950073
78000,6618,11.78558476881233,-4.72,-4.1,16.261318922042847
79000,6718,11.759303364096457,-4.09,-4.1,10.94837498664856
80000,6816,11.7356220657277,-4.24,-4.09,16.22650647163391
81000,6916,11.71067090803933,-4.16,-4.09,10.707745552062988
82000,7016,11.686431014823262,-4.17,-4.09,15.972590923309326
83000,7115,11.665495432185523,-4.23,-4.09,10.479818344116211
84000,7218,11.636880022166805,-4.15,-4.09,15.743126153945923
85000,7325,11.602866894197952,-2.84,-4.09,10.987650632858276
86000,7430,11.57442799461642,-3.93,-2.84,10.58155083656311
87000,7540,11.537798408488063,-3.49,-2.84,16.663593292236328
88000,7649,11.503856713295855,-3.61,-2.84,10.77794885635376
89000,7761,11.467078984666925,-3.13,-2.84,16.067694425582886
90000,7874,11.429387858775717,-2.8,-2.84,10.512768745422363
91000,7993,11.384336294257475,-2.12,-2.8,16.42691159248352
92000,8107,11.347970889354878,-2.94,-2.12,10.637138605117798
93000,8222,11.310630017027487,-2.52,-2.12,16.053962230682373
94000,8341,11.269152379810574,-3.07,-2.12,10.590855598449707
95000,8462,11.226069487118885,-2.45,-2.12,16.281607389450073
96000,8581,11.186808064328167,-2.93,-2.12,10.699649572372437
97000,8706,11.140937284631288,-2.37,-2.12,16.486403226852417
98000,8832,11.09567481884058,-2.36,-2.12,10.811286449432373
99000,8955,11.054718034617531,-2.37,-2.12,16.020162105560303
100000,9083,11.00891775844985,-2.15,-2.12,10.583322286605835
