#{"t_start": 1748596506.3922458, "env_id": "Maze-v0"}
r,l,t
-30.0,19,69.654994
-18.0,17,69.849972
-22.0,14,69.975686
-16.0,17,70.249338
-20.0,13,70.379551
-32.0,20,70.605552
-18.0,14,70.786407
-28.0,15,70.947495
-14.0,17,71.086601
-22.0,15,71.293997
-22.0,16,71.429387
-36.0,22,71.701772
-32.0,24,71.971295
-20.0,14,72.138385
-8.0,12,72.295788
-18.0,13,72.424351
-6.0,13,72.586688
-16.0,11,72.754738
-32.0,19,72.996962
-18.0,14,73.171082
-32.0,20,73.387988
-16.0,17,73.581789
-28.0,19,73.798741
-26.0,16,74.001442
-22.0,15,74.184242
-28.0,19,74.353409
-26.0,17,74.519304
-14.0,16,74.683087
-22.0,15,74.81467
-18.0,13,74.961024
-8.0,14,75.110527
-26.0,17,75.27383
-26.0,17,75.45785
-26.0,18,75.663224
-18.0,14,75.775515
-36.0,21,75.975938
-4.0,11,76.122009
-12.0,15,76.297917
-6.0,12,76.447132
-2.0,10,76.562899
-6.0,11,76.718621
-18.0,14,76.901032
-20.0,15,77.082225
-26.0,17,77.246052
-6.0,13,77.37956
-10.0,14,77.533226
-8.0,14,77.665139
-8.0,14,77.823498
-28.0,19,78.058571
-10.0,14,78.212648
-20.0,14,78.347565
-14.0,16,78.501795
-24.0,17,78.713408
-16.0,17,78.872576
-28.0,18,79.044145
-34.0,20,79.215856
-14.0,16,79.375775
-16.0,13,79.515609
-10.0,13,79.681362
-10.0,14,79.80295
-24.0,16,79.993193
-24.0,16,80.166132
-30.0,19,80.333382
-20.0,14,80.501205
-26.0,16,80.701399
-6.0,11,80.841485
-24.0,15,81.016618
-26.0,16,81.180169
-14.0,16,81.34245
-16.0,18,81.514868
-42.0,24,81.794047
-8.0,13,81.947827
-4.0,11,82.055653
-22.0,14,82.230641
-24.0,17,82.44034
-18.0,18,82.643604
-20.0,14,82.797296
-12.0,15,82.926275
-18.0,14,83.096313
-20.0,14,83.20879
-32.0,20,83.422684
-22.0,16,83.558627
-34.0,21,83.775942
-20.0,15,83.944188
-30.0,18,84.141537
-8.0,14,84.308701
-34.0,21,84.501426
-18.0,14,84.648712
-20.0,15,84.828412
-18.0,13,84.933765
-24.0,17,85.117788
-26.0,16,85.302153
-30.0,19,90.965321
-26.0,18,91.121716
-20.0,15,91.295969
-14.0,12,91.39513
-20.0,14,91.500844
-6.0,13,91.601427
-6.0,13,91.747235
-24.0,15,91.867235
-16.0,13,91.969745
-8.0,13,92.10521
-18.0,14,92.222873
-18.0,14,92.342685
-14.0,11,92.433353
-22.0,16,92.582322
-12.0,16,92.709989
-24.0,17,92.858445
-5.0,10,92.94619
-30.0,19,93.117371
-8.0,13,93.260833
-15.0,15,93.404829
-10.0,14,93.527423
-20.0,14,93.646125
-16.0,12,93.750321
-10.0,10,93.856001
-16.0,13,93.970193
-24.0,17,94.177399
-10.0,15,94.333087
-14.0,12,94.447234
-32.0,19,94.617932
-20.0,15,94.743417
-6.0,13,94.912425
-16.0,12,95.026061
-10.0,14,95.183323
-14.0,12,95.291005
-16.0,13,95.42294
-28.0,18,95.584789
-18.0,19,95.754495
-16.0,13,95.894413
-10.0,14,96.0157
-16.0,17,96.178091
-18.0,18,96.32923
-16.0,13,96.444492
