#{"t_start": 1748595609.726221, "env_id": "Maze-v0"}
r,l,t
-18.0,14,47.453894
-18.0,19,47.586775
-30.0,19,47.688634
-6.0,13,47.774915
-36.0,27,47.968586
-10.0,15,48.064579
-6.0,12,48.155434
-10.0,14,48.260756
-12.0,16,48.360507
-12.0,16,48.470497
-14.0,12,48.537468
-2.0,11,48.6027
-20.0,20,48.708493
-12.0,15,48.82471
-16.0,18,48.928432
-6.0,12,49.01739
-10.0,15,49.146344
-12.0,16,49.252039
-4.0,12,49.337602
-10.0,13,49.422036
-8.0,13,49.52148
-18.0,19,49.62361
-10.0,15,49.716331
-28.0,22,49.864942
-18.0,18,49.960165
-7.0,11,54.272194
-20.0,19,54.39226
-18.0,14,54.496225
-20.0,15,54.597309
-3.0,10,54.669894
-14.0,11,54.744648
0.0,10,54.814165
-2.0,10,54.869255
-6.0,13,54.945163
-16.0,18,55.049707
-18.0,14,55.147882
-24.0,17,55.253161
-8.0,14,55.343323
-14.0,16,55.448741
-10.0,14,55.513188
-6.0,12,55.574861
-14.0,12,55.656654
-4.0,12,55.737716
-14.0,16,55.841959
-12.0,16,55.948838
-26.0,18,56.049373
-10.0,14,56.14363
-6.0,13,56.238349
-2.0,11,56.323546
-20.0,14,56.407835
-4.0,12,56.466312
-24.0,17,56.558758
-2.0,10,56.628806
-20.0,15,56.724701
-22.0,16,56.827168
-28.0,23,56.94922
-22.0,21,57.054405
-8.0,14,57.153548
-16.0,13,57.237427
-2.0,11,57.320932
-26.0,18,57.445628
-10.0,10,57.515182
-20.0,15,57.600776
-2.0,11,57.663721
-12.0,16,57.736298
-14.0,12,57.802027
-2.0,11,57.859704
-14.0,17,57.951777
-10.0,14,58.043159
-10.0,10,58.114255
-20.0,20,58.237122
-14.0,16,58.327866
-6.0,13,58.407479
-22.0,16,58.51938
-16.0,12,58.577565
-4.0,12,58.648206
-9.0,14,58.7501
-12.0,16,58.843724
-18.0,18,58.947899
-6.0,12,59.011094
-20.0,15,59.080641
-12.0,16,59.184828
-18.0,14,59.276855
-2.0,11,59.355733
-12.0,15,59.459744
-8.0,14,59.572176
-32.0,25,59.741926
0.0,10,59.804552
-10.0,14,59.910851
-8.0,14,60.012945
-20.0,15,60.110873
-10.0,15,60.210614
-4.0,12,60.288317
-20.0,19,60.411419
-14.0,17,60.529592
-6.0,12,60.600042
-14.0,16,60.71866
-16.0,13,60.799511
-6.0,13,60.883983
-3.0,10,60.95999
-16.0,13,61.044288
-6.0,13,61.111205
-4.0,12,61.176673
-14.0,17,61.282992
-5.0,12,61.362502
-6.0,13,61.448406
-14.0,12,61.530959
-13.0,16,61.645747
-22.0,16,61.744684
-14.0,12,61.823105
-4.0,11,61.88822
-32.0,13,61.972599
-14.0,12,62.058105
-14.0,12,62.145889
-16.0,13,62.210098
-8.0,14,62.279308
-14.0,12,62.350575
-28.0,19,62.458299
-10.0,15,62.527274
-14.0,12,62.591637
-12.0,11,62.665131
-10.0,15,62.754065
-8.0,13,62.847481
-22.0,16,62.955418
-8.0,14,63.053471
-14.0,16,63.151726
-8.0,13,63.236165
-22.0,21,63.373375
-16.0,18,63.476839
-10.0,15,63.585446
-6.0,13,63.687094
-24.0,17,63.773433
-4.0,12,63.82866
-14.0,16,63.938478
-4.0,11,64.011313
-22.0,16,64.134089
-18.0,18,64.242808
-6.0,13,64.337725
-30.0,20,64.470202
-20.0,15,64.551615
-6.0,13,64.63496
-10.0,15,64.755335
-16.0,17,64.863758
-10.0,15,64.970709
0.0,10,65.036372
-24.0,17,65.155602
-8.0,14,65.233841
-12.0,15,65.317238
-8.0,14,65.413451
-10.0,15,65.511357
-16.0,18,65.630456
-6.0,13,65.723002
-20.0,20,65.854921
-16.0,13,65.939201
-14.0,15,66.066721
-18.0,19,66.206177
-24.0,16,66.325351
-4.0,12,66.397815
-12.0,11,66.483796
-6.0,13,66.568214
-10.0,15,66.671025
-2.0,11,66.752156
-12.0,15,66.83631
-14.0,12,66.9192
-6.0,13,67.021018
-8.0,14,67.109504
-4.0,12,67.200075
-24.0,21,67.32316
-6.0,12,71.6208
-14.0,12,71.709104
-12.0,15,71.814677
-18.0,14,71.908691
-12.0,11,71.974902
-22.0,16,72.069639
-10.0,14,72.158473
-2.0,11,72.236558
-8.0,14,72.320162
-22.0,16,72.423243
-6.0,13,72.510382
-4.0,12,72.601398
-6.0,13,72.708824
-4.0,12,72.789372
-20.0,15,72.864258
-4.0,11,72.93069
-10.0,15,73.022823
-4.0,12,73.117798
-6.0,13,73.214322
-18.0,14,73.297581
-10.0,14,73.385134
-18.0,14,73.471991
-10.0,14,73.562065
-9.0,11,73.63633
-18.0,13,73.707411
-8.0,13,73.796857
-8.0,14,73.885111
-3.0,7,73.936335
-24.0,17,74.031718
-24.0,17,74.15807
-12.0,11,74.219875
-16.0,13,74.276552
-6.0,13,74.354771
-6.0,13,74.447833
-24.0,17,74.553651
-22.0,16,74.660975
-4.0,12,74.725124
-14.0,17,74.861874
-10.0,15,74.957447
0.0,10,75.019687
-18.0,14,75.099643
-20.0,15,75.188315
-8.0,14,75.279193
-26.0,18,75.384047
-4.0,11,75.475004
-12.0,16,75.570968
-12.0,11,75.641924
-8.0,13,75.707822
-8.0,13,75.777491
-16.0,12,75.861474
-16.0,13,75.916878
-20.0,15,76.001143
-6.0,13,76.084824
-6.0,13,76.176134
-6.0,12,76.264934
-1.0,10,76.343335
-10.0,14,76.435378
-2.0,11,76.515364
-6.0,12,76.58768
-5.0,10,76.659222
-8.0,13,76.71852
-22.0,16,76.839462
-20.0,15,76.911365
-14.0,17,77.023928
-10.0,14,77.118296
-14.0,17,77.231807
-22.0,21,77.358077
-12.0,11,77.445943
-4.0,12,77.535254
-5.0,10,77.599524
-18.0,14,77.698465
-8.0,14,77.773334
-7.0,11,77.826364
-14.0,17,77.923311
-8.0,13,78.002659
-4.0,12,78.074014
-10.0,15,78.146309
-4.0,12,78.20552
-8.0,13,78.292731
-8.0,13,78.375634
-6.0,13,78.46434
-2.0,11,78.545254
-20.0,15,78.625948
-4.0,12,78.707544
-6.0,13,78.817192
-4.0,12,78.897056
-2.0,10,78.970495
-14.0,16,79.066054
-22.0,16,79.175535
-4.0,11,79.25536
-6.0,13,79.337903
0.0,10,79.405892
-16.0,13,79.498516
-4.0,12,79.570493
-12.0,11,79.648046
-6.0,13,79.708959
-12.0,16,79.787775
-14.0,17,79.887824
-6.0,13,79.960976
-8.0,14,80.052406
-14.0,17,80.164428
-16.0,12,80.245844
-16.0,13,80.323992
-14.0,16,80.441007
-14.0,12,80.531348
-4.0,12,80.607231
-10.0,15,80.706485
-20.0,15,80.800064
-6.0,13,80.887799
-10.0,15,80.993997
-18.0,14,81.084647
-2.0,11,81.150804
-14.0,11,81.234212
-12.0,16,81.34227
-14.0,12,81.41729
-24.0,17,81.523165
-8.0,14,81.606605
-14.0,12,81.685752
-12.0,15,81.77447
-8.0,14,81.84404
-16.0,13,81.930515
-2.0,11,81.990105
-12.0,11,82.048194
-18.0,14,82.147008
-14.0,15,82.253696
-20.0,15,82.343693
-5.0,10,82.405196
-2.0,11,82.476866
-16.0,13,82.567044
-12.0,15,82.656953
-6.0,13,82.750252
-6.0,12,82.834711
-8.0,13,82.928619
-10.0,14,83.01757
-8.0,14,83.10862
-10.0,15,83.208468
-22.0,16,83.310866
-2.0,11,83.396248
-20.0,15,83.49455
-20.0,14,83.570673
-6.0,12,83.667351
-4.0,11,83.745431
-8.0,13,83.835698
-14.0,12,83.895652
-6.0,13,83.979037
-12.0,11,84.059368
-8.0,14,84.124405
-16.0,13,84.186167
-10.0,10,84.235044
-8.0,13,84.295679
-6.0,12,84.384685
-16.0,13,84.469965
-12.0,11,84.539448
-16.0,13,84.619869
-6.0,12,89.011211
-14.0,17,89.115746
-8.0,14,89.202135
-12.0,11,89.282393
-18.0,14,89.373504
-18.0,14,89.46142
-4.0,12,89.552968
-6.0,12,89.640641
-12.0,11,89.69083
-4.0,12,89.747541
-20.0,15,89.8649
-16.0,18,89.965912
-11.0,14,90.066078
-18.0,13,90.150729
-10.0,10,90.200352
0.0,10,90.251059
-12.0,15,90.344526
-6.0,13,90.431215
-20.0,15,90.517845
-4.0,12,90.588568
-14.0,12,90.679371
-4.0,12,90.763039
-8.0,13,90.850646
-10.0,10,90.912899
-2.0,11,90.991174
-2.0,10,91.062281
-18.0,14,91.141501
-4.0,12,91.221236
-11.0,15,91.312704
-6.0,13,91.39045
-18.0,14,91.486049
-4.0,12,91.563865
-4.0,12,91.645822
-6.0,13,91.735028
-18.0,14,91.820544
-16.0,18,91.917635
-14.0,17,92.009715
-12.0,16,92.135995
-12.0,16,92.244562
-2.0,11,92.317754
0.0,10,92.379728
-16.0,13,92.442343
-4.0,11,92.516278
-26.0,18,92.632773
-2.0,11,92.711881
-14.0,12,92.805178
-16.0,13,92.890295
-12.0,11,92.971954
-16.0,13,93.067465
-6.0,13,93.178586
-8.0,13,93.265281
-8.0,14,93.360235
-20.0,14,93.452963
-6.0,13,93.539473
-6.0,13,93.624821
-16.0,13,93.726087
-12.0,11,93.80678
-4.0,12,93.881866
-4.0,12,93.972587
-2.0,11,94.039291
-10.0,10,94.107561
-16.0,13,94.186382
-20.0,20,94.305752
-28.0,19,94.432885
-6.0,12,94.500618
-2.0,11,94.553941
-12.0,16,94.645311
-14.0,17,94.750002
-4.0,12,94.807028
-24.0,17,94.908442
-10.0,10,94.98163
-4.0,12,95.07642
-6.0,13,95.147529
-4.0,12,95.204941
-3.0,9,95.263177
-14.0,12,95.343917
-6.0,13,95.438533
-20.0,15,95.505515
-4.0,12,95.563639
-10.0,15,95.648401
-16.0,18,95.769359
-18.0,14,95.85848
-12.0,14,95.949331
-10.0,15,96.053496
-2.0,11,96.123366
-22.0,16,96.243035
-20.0,15,96.351926
-11.0,15,96.456156
-12.0,16,96.557978
-12.0,16,96.635879
-6.0,12,96.706996
-12.0,11,96.781686
-12.0,14,96.870225
-18.0,13,96.964754
-2.0,10,97.0232
-16.0,18,97.103243
-14.0,16,97.184053
-14.0,12,97.276439
-11.0,15,97.374063
-4.0,11,97.457826
0.0,10,97.5282
-12.0,11,97.609318
-6.0,12,97.688135
-8.0,14,97.780198
-10.0,15,97.881765
-8.0,14,97.947797
-14.0,12,98.029875
-12.0,11,98.095034
-16.0,17,98.207619
-6.0,12,98.291209
-18.0,14,98.38838
-16.0,13,98.470163
-12.0,11,98.551134
-26.0,18,98.643793
-8.0,14,98.714893
-8.0,14,98.80589
-14.0,12,98.887939
-2.0,10,98.948212
-5.0,9,99.001808
-6.0,13,99.093901
-2.0,11,99.165973
-10.0,15,99.258484
-16.0,13,99.347558
-12.0,11,99.413308
0.0,10,99.475473
-5.0,12,99.552682
-16.0,13,99.636812
-16.0,13,99.723883
-18.0,13,99.807305
-18.0,14,99.868504
-12.0,11,99.925797
-2.0,11,100.006368
0.0,10,100.070044
-10.0,10,100.132844
-10.0,15,100.229548
-11.0,15,100.314811
-18.0,14,100.393652
-10.0,14,100.492985
-2.0,11,100.56253
-4.0,11,100.645923
-14.0,12,100.71655
-8.0,14,100.782864
-16.0,13,100.845149
-4.0,12,100.902503
-6.0,13,100.979298
-12.0,14,101.065214
-8.0,14,101.166219
-16.0,13,101.248468
-6.0,13,101.331456
-10.0,13,101.414205
-4.0,12,101.488982
-16.0,18,101.616897
-32.0,21,101.755594
-16.0,13,101.838134
-4.0,12,101.90554
-4.0,12,106.178873
-6.0,13,106.266207
-4.0,12,106.333637
-10.0,15,106.43548
0.0,10,106.507106
-24.0,17,106.611786
-10.0,10,106.689538
-18.0,14,106.791081
-6.0,12,106.874142
-6.0,13,106.950131
-16.0,13,107.012149
-6.0,12,107.07128
-12.0,16,107.18473
-4.0,11,107.27096
-6.0,12,107.341318
-8.0,14,107.407668
-4.0,11,107.468271
-22.0,15,107.576799
-4.0,11,107.66709
-10.0,15,107.752148
-8.0,14,107.858776
-10.0,14,107.94975
-14.0,12,108.02299
-4.0,12,108.105747
-4.0,12,108.189114
-1.0,8,108.240337
-6.0,13,108.326629
-14.0,16,108.419535
-18.0,13,108.501646
-16.0,13,108.573617
0.0,10,108.622931
-10.0,10,108.687796
-6.0,13,108.766341
-4.0,11,108.852128
-16.0,12,108.927544
-2.0,11,109.00668
-4.0,12,109.065248
-8.0,14,109.147397
-8.0,14,109.243108
-10.0,10,109.314368
-7.0,12,109.393547
-5.0,12,109.488218
-12.0,11,109.549359
-4.0,12,109.623841
-2.0,11,109.695446
-20.0,14,109.776536
-4.0,12,109.860536
-12.0,11,109.928045
-20.0,15,110.019298
-12.0,11,110.092791
-4.0,12,110.182396
0.0,10,110.242421
-2.0,11,110.326267
-14.0,12,110.393582
-4.0,12,110.483553
-6.0,12,110.57158
-22.0,15,110.662035
-6.0,13,110.746035
-2.0,11,110.821317
-6.0,13,110.915682
-12.0,15,111.003649
-8.0,14,111.097764
-4.0,12,111.1632
-19.0,19,111.28198
-4.0,12,111.362026
-8.0,14,111.455806
-4.0,12,111.51701
-6.0,13,111.580408
-4.0,12,111.642112
-14.0,17,111.740465
-4.0,11,111.801119
-2.0,11,111.864924
-8.0,14,111.960661
-2.0,11,112.014808
-4.0,12,112.088621
-6.0,13,112.183766
-2.0,11,112.256871
-6.0,13,112.355728
-14.0,12,112.433679
-1.0,9,112.49484
-12.0,16,112.61354
-4.0,12,112.698133
-14.0,12,112.753503
-16.0,13,112.844389
-20.0,15,112.930844
-10.0,15,113.038921
-4.0,12,113.12011
-18.0,14,113.201774
0.0,10,113.254562
-4.0,12,113.333827
-8.0,14,113.412711
-4.0,12,113.492697
-4.0,12,113.594044
-2.0,10,113.652532
-4.0,12,113.738776
-6.0,13,113.824896
-20.0,15,113.922221
-4.0,12,113.993247
-2.0,11,114.085126
-24.0,16,114.178124
-10.0,15,114.272417
-6.0,13,114.378888
-14.0,12,114.448556
-12.0,11,114.52812
-6.0,13,114.596459
-14.0,11,114.668559
-4.0,11,114.724317
-3.0,10,114.772675
-18.0,14,114.836188
-6.0,13,114.89838
-6.0,13,114.965524
-4.0,12,115.046001
-14.0,12,115.126607
-2.0,11,115.197318
-2.0,10,115.269436
0.0,10,115.322768
-2.0,11,115.39502
-18.0,14,115.484023
-16.0,13,115.578472
-6.0,13,115.663568
-12.0,16,115.760379
-6.0,13,115.83673
-8.0,14,115.919866
-24.0,17,116.039761
-12.0,11,116.119031
-4.0,12,116.199566
0.0,10,116.277158
-10.0,10,116.353769
-8.0,14,116.447945
-8.0,14,116.543978
-2.0,11,116.60788
-14.0,12,116.690355
-8.0,13,116.779583
-6.0,13,116.86882
-12.0,16,116.966355
-6.0,13,117.063684
-4.0,12,117.165506
-8.0,12,117.244996
-2.0,11,117.314835
-2.0,10,117.371572
-12.0,11,117.439129
-6.0,13,117.512278
-6.0,13,117.595172
-8.0,13,117.690416
-2.0,10,117.763457
-4.0,12,117.849958
-14.0,12,117.932707
-14.0,12,118.00618
0.0,10,118.065853
-12.0,16,118.140963
-14.0,16,118.219754
-4.0,12,118.297619
-4.0,12,118.371514
-18.0,14,118.473278
-12.0,11,118.554502
-14.0,12,118.641131
-12.0,16,118.745695
-6.0,13,118.837626
-6.0,13,118.926216
-16.0,13,119.020007
-2.0,10,119.082008
-2.0,11,119.145866
-14.0,12,119.224943
-12.0,11,119.303663
-6.0,12,123.665397
-8.0,13,123.743637
0.0,10,123.801646
-12.0,11,123.864949
-3.0,9,123.924986
-6.0,13,124.018281
-8.0,14,124.103642
-16.0,13,124.182639
-20.0,14,124.279882
-2.0,11,124.347797
-6.0,12,124.418011
0.0,10,124.497362
-14.0,16,124.599921
-12.0,16,124.715707
-4.0,12,124.801605
-22.0,16,124.877513
-12.0,14,124.976818
-18.0,14,125.075062
-18.0,14,125.175483
-2.0,11,125.250391
-18.0,14,125.346185
-10.0,15,125.453123
-10.0,10,125.520521
0.0,10,125.593007
-2.0,11,125.688227
-18.0,14,125.776523
-1.0,9,125.825266
-16.0,13,125.908365
0.0,10,125.983372
-8.0,14,126.068027
-6.0,13,126.136808
-16.0,13,126.228795
-18.0,14,126.319951
-4.0,12,126.415246
-6.0,12,126.504859
-10.0,10,126.573126
-16.0,13,126.655596
-4.0,12,126.743072
-3.0,8,126.795249
-6.0,13,126.883608
-4.0,12,126.96072
-4.0,11,127.043064
-4.0,12,127.128551
0.0,10,127.216061
0.0,10,127.287957
-6.0,13,127.367407
-14.0,17,127.482048
-2.0,11,127.559368
-6.0,11,127.632012
-12.0,11,127.701427
-28.0,19,127.821496
0.0,10,127.880246
-8.0,14,127.966585
-2.0,11,128.03681
-6.0,13,128.101862
-10.0,10,128.170439
-10.0,10,128.245734
0.0,10,128.315194
-2.0,10,128.378071
-8.0,14,128.47147
-14.0,12,128.55562
-2.0,11,128.624681
-10.0,15,128.72009
-2.0,11,128.800146
-12.0,16,128.902509
-2.0,11,128.969667
-22.0,16,129.060443
-8.0,13,129.125297
-10.0,10,129.175791
-6.0,13,129.260938
-14.0,12,129.317428
-4.0,12,129.382237
-2.0,11,129.459871
-14.0,12,129.549611
-16.0,13,129.629742
-14.0,12,129.704812
-12.0,11,129.777846
-2.0,11,129.838207
-4.0,12,129.920511
-16.0,13,130.014898
-16.0,13,130.096472
-14.0,12,130.177143
-6.0,12,130.260077
-14.0,12,130.342333
-6.0,13,130.432976
-14.0,12,130.514734
-10.0,15,130.587944
-4.0,12,130.652584
-14.0,12,130.722601
-14.0,12,130.790389
-2.0,11,130.85938
-6.0,13,130.9382
-4.0,12,131.027536
-10.0,14,131.105087
-6.0,12,131.172206
-2.0,11,131.223249
0.0,10,131.280894
-16.0,17,131.401626
-12.0,11,131.473059
-5.0,11,131.547399
-12.0,16,131.658036
-4.0,12,131.744168
-6.0,13,131.824168
-14.0,12,131.909315
-16.0,13,131.991725
-4.0,11,132.062258
-14.0,12,132.141649
-2.0,11,132.214379
-12.0,15,132.316775
-4.0,11,132.369265
-14.0,17,132.456627
-14.0,12,132.532475
-10.0,10,132.610111
-2.0,11,132.69698
-2.0,11,132.770199
-22.0,16,132.87185
-6.0,11,132.960268
-14.0,17,133.072984
0.0,10,133.144749
-16.0,12,133.227007
-12.0,11,133.299088
-2.0,11,133.369598
-16.0,13,133.450758
-14.0,17,133.552161
-6.0,12,133.630617
-14.0,12,133.713101
-12.0,11,133.780486
-16.0,13,133.846393
-8.0,13,133.93864
-6.0,13,134.036471
-20.0,15,134.121327
0.0,10,134.170648
-2.0,11,134.234129
-14.0,12,134.308812
-10.0,15,134.405757
-8.0,14,134.506552
-6.0,13,134.60019
-12.0,11,134.682998
-4.0,12,134.769289
-6.0,13,134.85609
-12.0,11,134.929343
0.0,10,134.99707
-6.0,13,135.072708
-4.0,11,135.160918
-30.0,20,135.287463
-6.0,13,135.378645
-2.0,11,135.442217
-14.0,16,135.559777
-18.0,14,135.625534
-12.0,11,135.706944
-10.0,10,135.767627
-8.0,14,135.849869
-8.0,14,135.91798
-4.0,12,136.011008
-6.0,13,136.11495
-4.0,12,136.186076
-8.0,14,136.258927
-8.0,14,136.350503
-16.0,13,136.435742
-10.0,10,136.517133
0.0,10,136.589202
0.0,10,136.661165
-20.0,15,136.766409
0.0,10,136.825679
-10.0,10,136.902893
-4.0,12,141.235647
-6.0,13,141.31741
-12.0,16,141.418072
-2.0,11,141.498425
-12.0,11,141.566427
-12.0,11,141.630099
-6.0,13,141.709966
-2.0,11,141.786858
-14.0,12,141.87462
0.0,10,141.941651
-6.0,13,142.024647
-16.0,13,142.121279
-12.0,11,142.21312
-2.0,11,142.279738
-2.0,11,142.3577
-16.0,13,142.416125
-6.0,12,142.471628
-18.0,14,142.550769
-2.0,11,142.614359
-6.0,13,142.697982
-2.0,11,142.773108
-4.0,12,142.860334
-6.0,13,142.946592
-8.0,13,143.037899
-8.0,13,143.115623
-12.0,11,143.199401
0.0,10,143.279988
-12.0,16,143.399529
-6.0,13,143.4897
