timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
320000,30711,10.41945882582788,-75.0,-75.01,28.117297887802124
330000,31700,10.410031545741324,-78.06,-75.0,28.539109468460083
340000,32690,10.400672988681555,-76.93,-75.0,27.44614267349243
350000,33677,10.392582474685987,-76.12,-75.0,25.80618453025818
360000,34667,10.38428476649263,-74.09,-75.0,27.991756439208984
370000,35658,10.376353132536877,-74.1,-74.09,27.71635103225708
380000,36648,10.368669504475005,-72.88,-74.09,27.62134027481079
390000,37638,10.361788617886178,-78.4,-72.88,27.571009635925293
400000,38627,10.355399073187149,-74.3,-72.88,27.955188274383545
410000,39615,10.34948882998864,-73.8,-72.88,28.917835474014282
420000,40604,10.34380849177421,-76.75,-72.88,27.228318214416504
430000,41594,10.33788527191422,-74.51,-72.88,26.201010704040527
440000,42586,10.33194007420279,-72.79,-72.88,27.03712010383606
450000,43578,10.326311441553077,-72.81,-72.79,27.790744304656982
460000,44570,10.320686560466681,-73.87,-72.79,27.377556324005127
470000,45560,10.31593503072871,-73.47,-72.79,26.08635926246643
480000,46554,10.310413713107359,-72.28,-72.79,25.21926522254944
490000,47548,10.30518633801632,-71.84,-72.28,26.318853616714478
500000,48541,10.300488247048886,-69.69,-71.84,26.470444917678833
510000,49538,10.295086600185716,-72.25,-69.69,27.422948837280273
520000,50532,10.290489194965566,-76.61,-69.69,25.560832262039185
530000,51514,10.288465271576658,-80.25,-69.69,28.337682008743286
540000,52508,10.284147177572942,-69.19,-69.69,29.570465087890625
550000,53502,10.279840005981084,-70.14,-69.19,28.321206092834473
560000,54500,10.27519266055046,-70.5,-69.19,27.590758562088013
570000,55496,10.270866368747297,-69.6,-69.19,26.230481386184692
580000,56486,10.267942499026308,-68.6,-69.19,25.71291470527649
590000,57480,10.264352818371608,-71.96,-68.6,26.669910430908203
600000,58472,10.261236147215762,-69.38,-68.6,24.28498148918152
610000,59468,10.257483016075872,-69.09,-68.6,27.726809978485107
