#{"t_start": 1748583638.6622808, "env_id": "Maze-v0"}
r,l,t
-24.0,24,60.955692
-36.0,26,61.202816
-30.0,20,61.385044
-26.0,16,61.506981
-25.0,15,61.656106
-14.0,14,61.788543
-31.0,21,61.992566
-21.0,21,62.149662
-32.0,22,62.313654
-31.0,21,62.486984
-19.0,19,62.651322
-32.0,22,62.843029
-34.0,24,63.0576
-27.0,17,63.205338
-22.0,12,63.298177
-31.0,21,63.469998
-19.0,19,63.645507
-17.0,19,63.800207
-22.0,12,63.905903
-28.0,18,64.06199
-23.0,13,64.167014
-26.0,16,64.336046
-24.0,14,64.446649
-28.0,18,64.599487
-15.0,15,64.731931
-24.0,14,64.851
-23.0,13,64.974696
-29.0,19,65.140409
-12.0,12,65.251612
-19.0,19,65.406413
-20.0,20,65.605455
-26.0,16,65.70874
-36.0,26,65.896694
-13.0,15,66.006388
-24.0,14,66.102754
-15.0,18,66.306814
-33.0,23,66.526075
-25.0,15,66.625819
-22.0,12,66.7677
-30.0,20,66.903288
-28.0,18,67.077557
-23.0,13,67.180027
-30.0,20,67.360006
-28.0,18,67.483602
-32.0,22,67.683054
-21.0,21,67.838794
-34.0,24,68.039879
-22.0,14,68.152475
-22.0,12,68.264713
-22.0,22,68.447082
-27.0,17,68.593273
-29.0,19,68.749299
-28.0,18,68.886442
-28.0,18,69.044599
-34.0,24,69.26524
-31.0,21,69.472822
-27.0,17,69.648147
-15.0,15,69.771288
-27.0,17,69.941003
-27.0,17,70.096262
-16.0,16,70.238503
-25.0,25,70.449726
-35.0,25,70.662326
-26.0,16,76.519007
-25.0,15,76.673414
-25.0,15,76.795119
-13.0,13,76.906688
-25.0,15,77.031854
-26.0,16,77.179698
-15.0,15,77.308548
-35.0,25,77.557337
-33.0,23,77.740314
-18.0,18,77.880448
-26.0,16,78.03552
-15.0,15,78.147643
-29.0,19,78.302423
-24.0,14,78.428921
-26.0,16,78.573672
-27.0,17,78.733486
-25.0,15,78.866565
-16.0,16,79.014901
-22.0,12,79.129666
-30.0,20,79.314413
-15.0,15,79.471319
-33.0,23,79.66922
-29.0,19,79.846088
-23.0,14,79.963603
-20.0,20,80.189136
-22.0,12,80.321459
-21.0,11,80.405235
-33.0,23,80.654025
-24.0,14,80.836047
-28.0,18,81.048237
-29.0,19,81.208844
-29.0,19,81.375574
-11.0,11,81.493178
-20.0,20,81.656283
-24.0,14,81.777633
-27.0,17,81.912112
-25.0,15,82.024935
-15.0,15,82.1899
-29.0,19,82.361868
-19.0,19,82.548004
-30.0,20,82.753265
-29.0,19,82.953021
-13.0,13,83.051652
-27.0,17,83.201109
-19.0,19,83.403415
-25.0,15,83.546111
-28.0,18,83.698678
-24.0,14,83.851339
-29.0,19,84.007346
-34.0,24,84.233087
-28.0,18,84.417037
-29.0,19,84.593244
-31.0,21,84.777806
-31.0,21,84.967515
-26.0,16,85.113952
-27.0,17,85.308087
-16.0,16,85.487284
-25.0,15,85.631047
-19.0,19,85.802458
-24.0,14,85.954844
-24.0,14,86.067662
-31.0,21,86.265037
-18.0,18,86.409671
-11.0,11,86.545521
-16.0,16,86.714134
-21.0,11,86.80902
-14.0,14,86.934342
-27.0,17,87.049793
-26.0,16,87.172857
-25.0,15,87.300419
-29.0,19,87.521536
-22.0,12,87.637929
-29.0,19,87.764441
-23.0,13,87.912107
-33.0,23,88.129335
-13.0,13,88.243805
-22.0,12,88.331039
-20.0,20,88.490022
-33.0,23,88.716106
-17.0,17,88.859064
-21.0,21,89.049527
-24.0,14,89.159495
-21.0,11,89.252414
-16.0,16,89.393188
-17.0,17,89.612448
-17.0,17,89.781694
-24.0,14,89.888608
-22.0,12,89.982235
-20.0,20,90.164242
-15.0,15,90.304893
-16.0,16,90.433944
-13.0,13,90.576431
-16.0,16,90.749932
-24.0,14,90.890494
-23.0,13,91.086071
-29.0,19,91.258931
-13.0,13,91.412594
-23.0,13,91.509185
-27.0,17,91.656138
-25.0,15,91.789374
-27.0,17,91.91625
-23.0,13,92.024947
-16.0,16,92.172115
-31.0,21,92.354078
-21.0,21,92.532925
-24.0,14,92.714074
-25.0,15,92.840215
-24.0,14,92.993275
-30.0,20,93.144766
