timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,50,20.0,-28.2,-inf,11.84017014503479
2000,102,19.46078431372549,-27.34,-28.2,8.779741764068604
3000,154,19.454545454545453,-26.7,-27.34,15.881388902664185
4000,209,19.095693779904305,-25.96,-26.7,8.87858271598816
5000,263,18.973384030418252,-25.27,-25.96,15.41165041923523
6000,318,18.82075471698113,-25.18,-25.27,8.579432964324951
7000,376,18.574468085106382,-24.59,-25.18,14.959334135055542
8000,439,18.220956719817767,-23.19,-24.59,9.328280210494995
9000,500,17.986,-22.77,-23.19,15.171900987625122
10000,560,17.830357142857142,-22.45,-22.77,9.019996643066406
11000,625,17.5968,-21.7,-22.45,14.780611515045166
12000,689,17.41509433962264,-21.4,-21.7,9.548118352890015
13000,751,17.30093209054594,-21.27,-21.4,15.397490501403809
14000,819,17.07936507936508,-20.51,-21.27,9.73929738998413
15000,888,16.879504504504503,-21.55,-20.51,15.8263680934906
16000,958,16.686847599164928,-19.91,-20.51,9.774483442306519
17000,1031,16.48690591658584,-18.89,-19.91,15.93363642692566
18000,1105,16.2841628959276,-18.4,-18.89,9.784064054489136
19000,1176,16.15391156462585,-19.73,-18.4,16.134486436843872
20000,1246,16.041733547351527,-18.85,-18.4,9.529147863388062
21000,1315,15.958174904942966,-19.0,-18.4,15.6795814037323
22000,1388,15.842939481268012,-19.41,-18.4,10.188809633255005
23000,1458,15.770233196159122,-19.11,-18.4,15.842110872268677
24000,1530,15.684313725490195,-18.51,-18.4,9.83370065689087
25000,1598,15.637672090112641,-18.28,-18.4,15.353795528411865
26000,1672,15.549641148325358,-18.46,-18.28,9.204044103622437
27000,1743,15.485943775100402,-18.01,-18.28,14.891782999038696
28000,1816,15.41079295154185,-17.37,-18.01,9.74596619606018
29000,1892,15.325581395348838,-17.13,-17.37,15.785415410995483
30000,1965,15.261068702290077,-17.25,-17.13,9.340031147003174
31000,2038,15.209519136408243,-17.01,-17.13,16.07340145111084
32000,2113,15.141031708471369,-17.04,-17.01,9.856775522232056
33000,2187,15.085505258344764,-15.74,-17.01,15.62428069114685
34000,2258,15.057573073516386,-16.77,-15.74,9.685379028320312
35000,2328,15.03135738831615,-17.34,-15.74,15.340388059616089
36000,2402,14.982514571190675,-17.06,-15.74,9.32917308807373
37000,2474,14.952708164915117,-16.26,-15.74,17.028263092041016
38000,2545,14.928487229862476,-15.51,-15.74,10.108450889587402
39000,2621,14.879435330026707,-15.95,-15.51,16.15306568145752
40000,2693,14.852580764946156,-15.6,-15.51,9.768142700195312
41000,2765,14.824593128390596,-15.82,-15.51,15.84538722038269
42000,2837,14.802960874162848,-14.97,-15.51,9.907652854919434
43000,2911,14.768464445207833,-14.69,-14.97,10.16279411315918
44000,2983,14.74723432785786,-15.33,-14.69,15.871766090393066
45000,3057,14.719659797186784,-15.12,-14.69,9.654729127883911
46000,3128,14.705242966751918,-14.6,-14.69,15.404009103775024
47000,3201,14.681349578256794,-14.78,-14.6,9.5928635597229
48000,3274,14.66065974343311,-14.82,-14.6,15.492976903915405
49000,3351,14.621008654133094,-14.53,-14.6,10.415276765823364
50000,3425,14.595912408759125,-14.37,-14.53,16.028226613998413
51000,3500,14.570285714285715,-13.93,-14.37,9.914191722869873
52000,3574,14.548684946838277,-14.04,-13.93,16.04832649230957
53000,3649,14.521238695533023,-14.3,-13.93,9.730525016784668
54000,3723,14.501208702659145,-14.03,-13.93,16.09378170967102
55000,3797,14.48222280747959,-14.09,-13.93,9.525201559066772
56000,3872,14.461518595041323,-13.48,-13.93,15.702916860580444
57000,3944,14.45081135902637,-14.02,-13.48,10.782140254974365
58000,4019,14.42946006469271,-13.6,-13.48,16.784651041030884
59000,4091,14.420435101442191,-14.32,-13.48,11.065494775772095
60000,4159,14.424380860783842,-14.63,-13.48,16.662707090377808
61000,4233,14.409402315142925,-13.89,-13.48,10.864953756332397
62000,4307,14.39284885070815,-13.68,-13.48,16.69783329963684
63000,4377,14.392049348869088,-14.03,-13.48,10.619933605194092
64000,4451,14.37856661424399,-13.8,-13.48,16.49184799194336
65000,4525,14.361546961325967,-13.51,-13.48,10.356828689575195
66000,4594,14.36417065737919,-14.23,-13.48,16.910828828811646
67000,4665,14.362272240085744,-14.61,-13.48,10.459583044052124
68000,4739,14.347330660476894,-14.1,-13.48,16.61871337890625
69000,4809,14.344978165938864,-13.92,-13.48,10.521524667739868
70000,4882,14.338385907414994,-14.04,-13.48,16.23233699798584
71000,4951,14.34053726519895,-14.52,-13.48,10.645221471786499
72000,5026,14.324711500198966,-14.18,-13.48,16.623857021331787
73000,5101,14.310135267594589,-13.15,-13.48,11.417286157608032
74000,5177,14.293413173652695,-13.39,-13.15,17.146991729736328
75000,5254,14.274457556147697,-13.0,-13.15,10.863418102264404
76000,5332,14.253563390847711,-12.96,-13.0,16.66154193878174
77000,5411,14.228608390316023,-12.83,-12.96,11.086921691894531
78000,5492,14.200837581937364,-12.66,-12.83,15.676349639892578
79000,5576,14.167503586800574,-11.96,-12.66,10.381926774978638
80000,5656,14.142857142857142,-12.29,-11.96,17.422637939453125
81000,5742,14.10536398467433,-11.69,-11.96,11.314915180206299
82000,5829,14.067421513124035,-11.69,-11.69,16.672585010528564
83000,5918,14.024839472794863,-11.33,-11.69,11.531925201416016
84000,6007,13.983519227567838,-11.22,-11.33,16.726752042770386
85000,6099,13.935235284472864,-10.77,-11.22,10.634333610534668
86000,6189,13.8952981095492,-11.12,-10.77,10.70953369140625
87000,6282,13.847819165870742,-10.85,-10.77,17.414493322372437
88000,6377,13.79880821702995,-10.59,-10.77,11.359951496124268
89000,6473,13.748802718986559,-10.43,-10.59,17.75672674179077
90000,6568,13.701583434835566,-10.48,-10.43,11.792036771774292
91000,6665,13.65251312828207,-10.32,-10.43,15.982819318771362
92000,6761,13.606567075876349,-10.4,-10.32,10.68493938446045
93000,6859,13.558682023618603,-10.35,-10.32,16.06870126724243
94000,6955,13.51531272465852,-10.42,-10.32,10.561526536941528
95000,7050,13.47404255319149,-10.54,-10.32,16.103416204452515
96000,7149,13.427892012868933,-10.14,-10.32,11.201124906539917
97000,7247,13.383607009797158,-10.15,-10.14,16.251275777816772
98000,7346,13.34018513476722,-10.17,-10.14,11.096473932266235
99000,7444,13.298361096184847,-10.17,-10.14,17.17321228981018
100000,7542,13.258021744895252,-10.19,-10.14,11.218592643737793
