#{"t_start": 1748604120.4119112, "env_id": "Maze-v0"}
r,l,t
-12.0,12,57.665792
-14.0,14,57.764254
-21.0,21,57.90959
-160.0,17,58.054286
-136.0,15,58.190889
-122.0,12,58.303605
-14.0,14,58.430261
-16.0,16,58.560333
-108.0,20,58.76081
-12.0,12,58.892381
-40.0,18,59.055476
-21.0,21,59.25662
-15.0,15,59.354291
-16.0,16,59.503761
-25.0,14,59.638094
-15.0,15,59.728872
-14.0,14,59.841636
-13.0,13,59.938697
-27.0,27,60.208544
-31.0,20,60.335953
-18.0,18,60.472266
-15.0,15,60.5785
-64.0,20,60.70506
-72.0,17,60.809412
-58.0,14,60.912626
-15.0,15,61.011795
-16.0,16,61.12683
-14.0,14,61.230988
-16.0,16,61.341853
-126.0,16,61.46373
-82.0,16,61.573498
-16.0,16,61.678038
-18.0,18,61.77482
-18.0,18,61.903338
-19.0,19,62.040472
-22.0,22,62.203094
-19.0,19,62.306471
-16.0,16,62.418013
-31.0,20,62.570244
-16.0,16,62.681796
-21.0,10,62.766265
-23.0,23,62.919533
-21.0,21,63.068961
-25.0,14,63.153295
-41.0,19,63.263024
-44.0,11,63.33962
-18.0,18,63.464858
-54.0,21,63.632719
-16.0,16,63.728676
-22.0,22,63.868838
-18.0,18,63.981993
-16.0,16,64.095975
-20.0,20,64.23037
-19.0,19,64.342038
-149.0,17,64.452303
-12.0,12,64.547501
-61.0,17,64.65858
-12.0,12,64.729908
-11.0,11,64.810635
-15.0,15,64.910054
-38.0,16,65.01842
-20.0,20,65.167293
-38.0,16,65.279258
-17.0,17,65.417319
-32.0,21,65.550428
-26.0,26,65.72042
-16.0,16,65.803922
-22.0,22,65.937723
-19.0,19,66.034346
-18.0,18,66.137733
-15.0,15,66.213601
-18.0,18,66.351452
-23.0,23,66.481936
-37.0,15,66.591675
-16.0,16,66.691583
-15.0,15,66.808136
-14.0,14,66.913764
-164.0,21,67.105667
-145.0,24,67.270828
-26.0,26,67.426446
-66.0,22,67.585966
-17.0,17,67.671935
-17.0,17,67.784102
-13.0,13,67.865057
-17.0,17,67.965559
-12.0,12,68.060783
-21.0,21,68.221658
-12.0,12,68.308909
-15.0,15,68.423435
-22.0,22,68.560205
-21.0,21,68.699087
-17.0,17,68.797199
-18.0,18,68.923759
-17.0,17,69.054161
-17.0,17,69.191081
-19.0,19,69.306304
-83.0,17,69.398266
-24.0,24,69.527795
-60.0,16,69.646572
-22.0,22,69.79107
-16.0,16,69.912616
-22.0,22,70.077188
-28.0,17,74.147463
-22.0,22,74.272027
-20.0,20,74.388783
-25.0,14,74.471129
-34.0,23,74.600927
-17.0,17,74.699269
-17.0,17,74.781602
-17.0,17,74.87546
-28.0,28,75.048397
-17.0,17,75.146667
-18.0,18,75.26469
-28.0,28,75.461979
-38.0,16,75.566905
-23.0,23,75.70521
-23.0,12,75.779614
-20.0,20,75.883981
-10.0,10,75.965389
-77.0,22,76.139147
-21.0,21,76.298794
-22.0,22,76.448367
-26.0,26,76.59086
-17.0,17,76.690884
-160.0,17,76.820246
-15.0,15,76.911986
-18.0,18,77.007258
-17.0,17,77.131956
-19.0,19,77.242975
-17.0,17,77.351378
-53.0,20,77.479854
-21.0,21,77.579815
-141.0,20,77.721358
-24.0,24,77.843509
-14.0,14,77.946655
-16.0,16,78.053474
-13.0,13,78.148409
-21.0,21,78.308592
-22.0,22,78.45857
-12.0,12,78.552624
-25.0,25,78.731681
-21.0,21,78.885459
-17.0,17,78.972308
-30.0,30,79.193554
-21.0,21,79.316878
-15.0,15,79.408428
-66.0,22,79.569827
-34.0,23,79.705627
-161.0,18,79.845999
-21.0,21,80.00273
-26.0,26,80.189188
-15.0,15,80.284444
-31.0,20,80.404593
-14.0,14,80.508009
-17.0,17,80.622
-16.0,16,80.722851
-18.0,18,80.849714
-24.0,24,81.004709
-15.0,15,81.08399
-20.0,20,81.237103
-15.0,15,81.319004
-17.0,17,81.417999
-27.0,16,81.504486
-26.0,15,81.582742
-20.0,20,81.693366
-18.0,18,81.78822
-60.0,16,81.876005
-19.0,19,82.006042
-94.0,17,82.12949
-18.0,18,82.256585
-38.0,16,82.378663
-19.0,19,82.523426
-20.0,20,82.673416
-25.0,14,82.779124
-24.0,24,82.933011
-31.0,20,83.064748
-17.0,17,83.184087
-30.0,19,83.325479
-174.0,20,83.44587
-15.0,15,83.525772
-15.0,15,83.603398
-282.0,29,83.792335
-22.0,22,83.965164
-50.0,17,84.079783
-42.0,20,84.215896
-25.0,25,84.383439
-21.0,21,84.53336
-18.0,18,84.658399
-94.0,17,84.765893
-25.0,14,84.844367
-16.0,16,84.969712
-20.0,20,85.105416
-15.0,15,85.196267
-17.0,17,85.300608
-25.0,25,85.445266
-17.0,17,85.561938
-15.0,15,85.682504
-27.0,27,85.8799
-20.0,20,86.005183
-24.0,13,86.086802
-22.0,22,86.218105
-12.0,12,86.310919
-33.0,33,86.522694
-172.0,18,86.651037
-12.0,12,86.73876
-20.0,20,86.905627
-19.0,19,87.044616
-117.0,18,87.148571
-94.0,17,87.26367
-107.0,19,87.390575
-27.0,16,87.505165
-13.0,13,91.529446
-19.0,19,91.64281
-124.0,25,91.765172
-13.0,13,91.838354
-16.0,16,92.002207
-99.0,22,92.105412
-16.0,16,92.239765
-27.0,27,92.423563
-25.0,25,92.585968
-16.0,16,92.737521
-32.0,21,92.912362
-17.0,17,93.09931
-19.0,19,93.246382
-15.0,15,93.395839
-55.0,22,93.560506
-18.0,18,93.748224
-24.0,24,93.885164
-42.0,20,94.105433
-15.0,15,94.216187
-26.0,26,94.432108
-16.0,16,94.541904
-17.0,17,94.726991
-160.0,28,94.88798
-20.0,20,95.074095
-27.0,27,95.230564
-34.0,34,95.429811
-21.0,21,95.668497
-20.0,20,95.809181
-20.0,20,95.994787
-22.0,22,96.182365
-32.0,21,96.405088
-28.0,17,96.532812
-26.0,26,96.683565
-20.0,20,96.792588
-19.0,19,96.900343
-26.0,26,97.078415
-16.0,16,97.192706
-15.0,15,97.311805
-16.0,16,97.445588
-17.0,17,97.627863
-22.0,22,97.744155
-24.0,24,97.893496
-16.0,16,98.07348
-13.0,13,98.154851
-29.0,18,98.310775
-43.0,21,98.480226
-26.0,26,98.678092
-25.0,25,98.85912
-85.0,19,98.996519
-29.0,29,99.282489
-25.0,25,99.409358
-23.0,23,99.58828
-16.0,16,99.723272
-17.0,17,99.838923
-154.0,22,99.980871
-24.0,24,100.186964
-103.0,26,100.421887
-14.0,14,100.533731
-15.0,15,100.652127
-25.0,25,100.832153
-25.0,25,101.003267
-14.0,14,101.101113
-111.0,23,101.244946
-16.0,16,101.358613
-20.0,20,101.481002
-30.0,30,101.687585
-24.0,24,101.845324
-22.0,22,101.981131
-25.0,25,102.145312
-22.0,22,102.271352
-31.0,20,102.381017
-25.0,25,102.532486
-18.0,18,102.628112
-119.0,20,102.731061
-18.0,18,102.849094
-25.0,25,103.039407
-14.0,14,103.153306
-21.0,21,103.298465
-14.0,14,103.407811
-19.0,19,103.53865
-18.0,18,103.67634
-15.0,15,103.801793
-19.0,19,103.919868
-26.0,26,104.088258
-14.0,14,104.193884
-18.0,18,104.317987
-16.0,16,104.453534
-28.0,28,104.634842
-23.0,23,104.776574
-14.0,14,104.846877
-46.0,13,104.913715
-17.0,17,105.065209
-30.0,30,105.205281
-20.0,20,105.308425
-42.0,31,105.507122
-148.0,27,105.703911
-15.0,15,105.815857
-14.0,14,105.896456
-71.0,27,106.055636
-32.0,32,110.488337
-119.0,20,110.605017
-23.0,23,110.727719
-68.0,13,110.793512
-13.0,13,110.881953
-30.0,30,111.043053
-28.0,17,111.15285
-20.0,20,111.252332
-19.0,19,111.357202
-14.0,14,111.443664
-69.0,14,111.539279
-32.0,32,111.705229
-14.0,14,111.790357
-19.0,19,111.89139
-15.0,15,111.996835
-16.0,16,112.107548
-21.0,21,112.236854
-17.0,17,112.347272
-28.0,28,112.5265
-18.0,18,112.648931
-25.0,25,112.799796
-13.0,13,112.889813
-28.0,28,113.058538
-19.0,19,113.152198
-75.0,20,113.288976
-107.0,19,113.400776
-37.0,15,113.498458
-17.0,17,113.638187
-28.0,28,113.827502
-21.0,21,113.982659
-52.0,19,114.091877
-14.0,14,114.186015
-21.0,21,114.301713
-19.0,19,114.425207
-139.0,29,114.608482
-21.0,21,114.752625
-22.0,22,114.913478
-20.0,20,115.023424
-35.0,35,115.247721
-15.0,15,115.343669
-18.0,18,115.464579
-24.0,24,115.619528
-14.0,14,115.712742
-29.0,18,115.828861
-17.0,17,115.940565
-18.0,18,116.058047
-35.0,24,116.202922
-17.0,17,116.303761
-46.0,13,116.393288
-20.0,20,116.501153
-28.0,28,116.688779
-18.0,18,116.812788
-21.0,21,116.955849
-142.0,21,117.104308
-21.0,21,117.221545
-19.0,19,117.333803
-17.0,17,117.44584
-17.0,17,117.551219
-16.0,16,117.671467
-24.0,24,117.837709
-50.0,17,117.954743
-48.0,15,118.059741
-41.0,19,118.177389
-18.0,18,118.276515
-29.0,18,118.385897
-20.0,20,118.523166
-18.0,18,118.643241
-21.0,21,118.769465
-11.0,11,118.847919
-18.0,18,118.969418
-27.0,16,119.081218
-84.0,18,119.192299
-138.0,17,119.29523
-24.0,13,119.375766
-17.0,17,119.484229
-23.0,23,119.607481
-17.0,17,119.704154
-185.0,20,119.821074
-86.0,31,119.995367
-132.0,22,120.137856
-11.0,11,120.198455
-11.0,11,120.256846
-19.0,19,120.394733
-16.0,16,120.50753
-18.0,18,120.624118
-20.0,20,120.74584
-19.0,19,120.872795
-14.0,14,120.974689
-14.0,14,121.068882
-17.0,17,121.172333
-19.0,19,121.325276
-32.0,32,121.523265
-24.0,24,121.69731
-20.0,20,121.801187
-15.0,15,121.905516
-20.0,20,122.048019
-23.0,23,122.208935
-52.0,19,122.298955
-12.0,12,122.386972
-19.0,19,122.517492
-19.0,19,122.639924
-20.0,20,122.751976
-16.0,16,122.86821
-21.0,21,123.032978
-43.0,21,123.171431
-22.0,22,123.330569
-22.0,11,123.411449
-19.0,19,127.80677
-21.0,21,127.907401
-15.0,15,127.971306
-17.0,17,128.056205
-34.0,23,128.220479
-15.0,15,128.32065
-14.0,14,128.410877
-15.0,15,128.509496
-13.0,13,128.598864
-24.0,24,128.734886
-21.0,21,128.87855
-40.0,29,129.003801
-12.0,12,129.072702
-23.0,23,129.240564
-24.0,24,129.381354
-18.0,18,129.527481
-15.0,15,129.641527
-17.0,17,129.772454
-25.0,25,129.929063
-30.0,19,130.082195
-22.0,22,130.260438
-14.0,14,130.373306
-16.0,16,130.480646
-17.0,17,130.604574
-91.0,14,130.702977
-161.0,18,130.823687
-20.0,20,130.952502
-20.0,20,131.07969
-19.0,19,131.191225
-20.0,20,131.318892
-29.0,29,131.506724
-19.0,19,131.637744
-22.0,22,131.811231
-20.0,20,131.961723
-29.0,29,132.176219
-14.0,14,132.294968
-23.0,23,132.460103
-16.0,16,132.563547
-11.0,11,132.647228
-29.0,29,132.855786
-20.0,20,133.002779
-74.0,19,133.122094
-22.0,22,133.266811
-24.0,24,133.409022
-21.0,21,133.53993
-18.0,18,133.661645
-13.0,13,133.757674
-20.0,20,133.875078
-12.0,12,133.942403
-22.0,22,134.086424
-21.0,21,134.240903
-41.0,30,134.453304
-39.0,39,134.728431
-17.0,17,134.859754
-33.0,33,135.061448
-36.0,14,135.158994
-17.0,17,135.261657
-16.0,16,135.387624
-21.0,21,135.54913
-26.0,26,135.745109
-46.0,13,135.842806
-18.0,18,135.980768
-12.0,12,136.072972
-32.0,32,136.288913
-43.0,21,136.434812
-27.0,27,136.695404
-14.0,14,136.824608
-25.0,25,136.964956
-24.0,24,137.095317
-29.0,29,137.265833
-19.0,19,137.361363
-29.0,29,137.571602
-25.0,25,137.748738
-20.0,20,137.932252
-78.0,12,137.997862
-28.0,28,138.214057
-15.0,15,138.332048
-20.0,20,138.464304
-17.0,17,138.575649
-23.0,23,138.713326
-30.0,30,138.904565
-16.0,16,138.995386
-20.0,20,139.152678
-24.0,24,139.301898
-50.0,17,139.421045
-38.0,38,139.659699
-20.0,20,139.796025
-23.0,23,139.940452
-13.0,13,140.039797
-16.0,16,140.144623
-22.0,22,140.278884
-17.0,17,140.383793
-137.0,16,140.504258
-17.0,17,140.619215
-19.0,19,140.751036
-21.0,21,140.937779
-13.0,13,141.037154
-18.0,18,141.168366
-19.0,19,141.358573
-17.0,17,141.520496
-52.0,19,141.649649
-20.0,20,141.783242
-24.0,13,145.511985
-121.0,22,145.610141
-19.0,19,145.704709
-23.0,23,145.825984
-40.0,18,145.905687
-17.0,17,146.004246
-15.0,15,146.119614
-70.0,15,146.188362
-21.0,21,146.303548
-21.0,21,146.447565
-35.0,24,146.592925
-15.0,15,146.67921
-19.0,19,146.788409
-14.0,14,146.876588
-15.0,15,146.983293
-18.0,18,147.108593
-51.0,18,147.247785
-38.0,16,147.343729
-14.0,14,147.431669
-25.0,25,147.556279
-16.0,16,147.648854
-19.0,19,147.772221
-17.0,17,147.86164
-15.0,15,147.977378
-22.0,22,148.128393
-18.0,18,148.249339
-17.0,17,148.35313
-23.0,23,148.466081
-17.0,17,148.573356
-24.0,24,148.7331
-46.0,24,148.878305
-17.0,17,149.019165
-38.0,16,149.146778
-15.0,15,149.238152
-30.0,30,149.43171
-22.0,22,149.572446
-19.0,19,149.701702
-12.0,12,149.805281
-17.0,17,149.922277
-48.0,15,150.017885
-17.0,17,150.111556
-27.0,27,150.286694
-16.0,16,150.391443
-83.0,17,150.494416
-15.0,15,150.606944
-16.0,16,150.706205
-19.0,19,150.837331
-24.0,24,150.997008
-54.0,21,151.137013
-27.0,27,151.294396
-25.0,25,151.418141
-20.0,20,151.554149
-33.0,22,151.712615
-21.0,21,151.879323
-15.0,15,151.964882
-17.0,17,152.051068
-59.0,15,152.167186
-53.0,20,152.289169
-18.0,18,152.38279
-16.0,16,152.477167
-31.0,20,152.617291
-28.0,28,152.783098
-19.0,19,152.932818
-19.0,19,153.080133
-21.0,21,153.229844
-25.0,25,153.374469
-16.0,16,153.459904
-44.0,33,153.65881
-36.0,25,153.838312
-23.0,23,153.983249
-140.0,19,154.088583
-16.0,16,154.181845
-16.0,16,154.267417
-12.0,12,154.366066
-15.0,15,154.48594
-26.0,26,154.667583
-47.0,14,154.762316
-17.0,17,154.854352
-16.0,16,154.960422
-122.0,23,155.115234
-10.0,10,155.169356
-24.0,24,155.326667
-12.0,12,155.411345
-14.0,14,155.513985
-23.0,23,155.659524
-53.0,20,155.766046
-11.0,11,155.858703
-32.0,32,156.061168
-18.0,18,156.156833
-14.0,14,156.229044
-26.0,26,156.381308
-34.0,23,156.516667
-17.0,17,156.607585
-22.0,22,156.742363
-59.0,15,156.843248
-16.0,16,156.950709
-27.0,16,157.060327
-13.0,13,157.151455
-73.0,18,157.263815
-18.0,18,157.385639
-21.0,21,157.537224
-27.0,16,157.649928
-19.0,19,157.774941
-17.0,17,157.867701
-22.0,22,158.023137
-24.0,24,158.181869
-30.0,19,158.298236
-16.0,16,158.429189
-76.0,21,162.319782
-11.0,11,162.37225
-16.0,16,162.455028
-182.0,17,162.55479
-17.0,17,162.650191
-19.0,19,162.749712
-16.0,16,162.85516
-15.0,15,162.961019
-39.0,17,163.093504
-17.0,17,163.180395
-11.0,11,163.268785
-25.0,25,163.433826
-18.0,18,163.570241
-15.0,15,163.685558
-105.0,17,163.818706
-19.0,19,163.94916
-73.0,18,164.069274
-21.0,21,164.186461
-33.0,11,164.255889
-14.0,14,164.348296
-15.0,15,164.456045
-14.0,14,164.54698
-35.0,13,164.645567
-16.0,16,164.742609
-18.0,18,164.853209
-70.0,15,164.935435
-19.0,19,165.067959
-17.0,17,165.203563
-17.0,17,165.312857
-16.0,16,165.429458
-17.0,17,165.545841
-17.0,17,165.661335
-25.0,14,165.760949
-14.0,14,165.850803
-13.0,13,165.96248
-18.0,18,166.092808
-21.0,21,166.231726
-20.0,20,166.353932
-116.0,17,166.502397
-16.0,16,166.647303
-14.0,14,166.780149
-80.0,14,166.94029
-20.0,20,167.131216
-19.0,19,167.27573
-18.0,18,167.38564
-25.0,14,167.505352
-92.0,15,167.635117
-18.0,18,167.782097
-19.0,19,167.992552
-29.0,18,168.131932
-14.0,14,168.276272
-19.0,19,168.435311
-17.0,17,168.58476
-14.0,14,168.718313
-16.0,16,168.853729
-16.0,16,168.993342
-15.0,15,169.115385
-37.0,15,169.229497
-16.0,16,169.356014
-16.0,16,169.48601
-28.0,17,169.588639
-17.0,17,169.681284
-14.0,14,169.791541
-57.0,24,169.940684
-23.0,23,170.094962
-21.0,21,170.207295
-18.0,18,170.3327
-16.0,16,170.431011
-74.0,19,170.542098
-24.0,24,170.70614
-18.0,18,170.823611
-93.0,16,170.927404
-17.0,17,171.068923
-58.0,14,171.184483
-13.0,13,171.300018
-17.0,17,171.45269
-17.0,17,171.615822
-23.0,23,171.791746
-23.0,23,171.930337
-15.0,15,172.03984
-19.0,19,172.218334
-142.0,21,172.41088
-21.0,21,172.617467
-20.0,20,172.759678
-20.0,20,172.879999
-12.0,12,172.979844
-23.0,23,173.157972
-26.0,15,173.27709
-18.0,18,173.463237
-67.0,12,173.555746
-37.0,15,173.697637
-16.0,16,173.80964
-18.0,18,173.979103
-27.0,27,174.154288
-15.0,15,174.240815
-13.0,13,174.363373
-39.0,17,174.493927
-14.0,14,174.599719
-11.0,11,174.723796
-34.0,23,174.905772
-20.0,20,175.06677
-37.0,15,175.202206
-35.0,13,175.316632
-19.0,19,175.464756
-17.0,17,175.61782
-17.0,17,175.745463
-14.0,14,175.849782
-61.0,17,175.962886
-23.0,23,176.13261
-17.0,17,176.289377
-26.0,15,176.422485
-11.0,11,176.516875
-17.0,17,176.645924
-13.0,13,176.760121
-17.0,17,176.903205
-73.0,18,176.990092
-26.0,15,177.084294
-15.0,15,177.200131
-112.0,24,177.344003
-35.0,24,177.485765
-23.0,12,177.573249
-20.0,20,181.840322
-35.0,24,182.051422
-16.0,16,182.182728
-16.0,16,182.311553
-20.0,20,182.41964
-16.0,16,182.522798
-82.0,16,182.635785
-12.0,12,182.72378
-18.0,18,182.819468
-40.0,18,182.949806
-28.0,28,183.198411
-11.0,11,183.317971
-158.0,15,183.427194
-14.0,14,183.520802
-16.0,16,183.612995
-21.0,21,183.726573
-20.0,20,183.846093
-13.0,13,183.943547
-20.0,20,184.076894
-17.0,17,184.218856
-15.0,15,184.360036
-22.0,22,184.597484
-15.0,15,184.732906
-23.0,23,184.889237
-58.0,14,184.991072
-20.0,20,185.140939
-19.0,19,185.283634
-17.0,17,185.392602
-30.0,30,185.60619
-17.0,17,185.698849
-24.0,24,185.875814
-15.0,15,185.986892
-34.0,12,186.075083
-19.0,19,186.186021
-24.0,13,186.270154
-17.0,17,186.379132
-22.0,22,186.509946
-17.0,17,186.649235
-219.0,21,186.791795
-15.0,15,186.876951
-33.0,22,187.034998
-16.0,16,187.140141
-82.0,16,187.254354
-15.0,15,187.335353
-12.0,12,187.413416
-17.0,17,187.529479
-26.0,15,187.60364
-15.0,15,187.681922
-19.0,19,187.800026
-18.0,18,187.937196
-19.0,19,188.058072
-20.0,20,188.184561
-62.0,18,188.288033
-48.0,15,188.401595
-15.0,15,188.487719
-15.0,15,188.57816
-19.0,19,188.728801
-15.0,15,188.824517
-18.0,18,188.950838
-22.0,22,189.16496
-23.0,23,189.375045
-11.0,11,189.434222
-20.0,20,189.583572
-19.0,19,189.71445
-128.0,29,189.907103
-22.0,22,190.046766
-12.0,12,190.127146
-21.0,21,190.275884
-17.0,17,190.454067
-26.0,26,190.66951
-26.0,26,190.867735
-15.0,15,190.96536
-62.0,29,191.164634
-14.0,14,191.238399
-12.0,12,191.319563
-21.0,21,191.465991
-16.0,16,191.572018
-19.0,19,191.686608
-17.0,17,191.814704
-13.0,13,191.886246
-176.0,22,192.020884
-16.0,16,192.155583
-22.0,22,192.328812
-26.0,15,192.437102
-82.0,16,192.557599
-20.0,20,192.702121
-18.0,18,192.829824
