timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,47,21.127659574468087,-37.276595744680854,-inf,8.855144739151001
2000,100,19.89,-31.44,-37.276595744680854,6.55083155632019
3000,148,20.2027027027027,-28.5,-31.44,10.836625099182129
4000,195,20.405128205128204,-29.53,-28.5,6.679741859436035
5000,249,20.04016064257028,-26.71,-28.5,10.419818878173828
6000,303,19.73267326732673,-28.48,-26.71,7.150897979736328
7000,360,19.394444444444446,-32.8,-26.71,11.635202646255493
8000,417,19.163069544364507,-32.75,-26.71,6.6772620677948
9000,469,19.15778251599147,-30.19,-26.71,10.421390771865845
10000,523,19.110898661567877,-33.11,-26.71,6.647778749465942
11000,573,19.18499127399651,-36.65,-26.71,11.310556411743164
12000,622,19.270096463022508,-33.6,-26.71,7.189550399780273
13000,671,19.350223546944857,-32.76,-26.71,10.423696517944336
14000,725,19.295172413793104,-34.87,-26.71,6.388403654098511
15000,777,19.305019305019304,-30.15,-26.71,10.91134762763977
16000,824,19.401699029126213,-25.43,-26.71,6.90586256980896
17000,878,19.35990888382688,-26.77,-25.43,10.155423164367676
18000,929,19.361679224973088,-28.38,-25.43,6.466219902038574
19000,987,19.24012158054711,-29.61,-25.43,10.301120042800903
20000,1044,19.14463601532567,-29.53,-25.43,7.886029005050659
21000,1101,19.04995458673933,-27.97,-25.43,11.64611291885376
22000,1157,19.009507346586,-29.95,-25.43,6.900593996047974
23000,1210,18.999173553719007,-27.37,-25.43,10.79865574836731
24000,1264,18.981803797468356,-26.41,-25.43,6.532003164291382
25000,1316,18.993161094224924,-29.59,-25.43,9.973530769348145
26000,1367,19.012435991221654,-35.77,-25.43,6.43601131439209
27000,1423,18.963457484188336,-31.05,-25.43,10.829281568527222
28000,1480,18.917567567567566,-23.24,-25.43,7.55111837387085
29000,1536,18.877604166666668,-22.49,-23.24,11.607640027999878
30000,1591,18.84978001257071,-26.0,-22.49,8.270424365997314
31000,1643,18.86670724284845,-27.2,-22.49,11.161518335342407
32000,1697,18.840895698291103,-28.01,-22.49,6.609894275665283
33000,1753,18.821448944666287,-26.48,-22.49,10.462387561798096
34000,1810,18.782872928176797,-26.0,-22.49,6.748249053955078
35000,1864,18.763412017167383,-24.47,-22.49,10.327359199523926
36000,1918,18.763295099061523,-26.46,-22.49,6.465949058532715
37000,1968,18.791666666666668,-29.16,-22.49,12.383735418319702
38000,2020,18.81188118811881,-27.69,-22.49,6.62886118888855
39000,2070,18.839130434782607,-27.64,-22.49,12.193494081497192
40000,2124,18.831920903954803,-27.05,-22.49,6.870690822601318
41000,2174,18.858785648574056,-26.36,-22.49,11.112389326095581
42000,2219,18.9202343397927,-26.14,-22.49,7.541529893875122
43000,2267,18.958535509483898,-25.23,-22.49,7.521329402923584
44000,2316,18.990932642487046,-25.19,-22.49,11.164502143859863
45000,2364,19.032571912013537,-28.12,-22.49,6.530376672744751
46000,2410,19.08091286307054,-29.19,-22.49,10.521665811538696
47000,2453,19.145943742356298,-27.56,-22.49,6.273905515670776
48000,2496,19.22235576923077,-27.32,-22.49,9.449659585952759
49000,2538,19.3053585500394,-27.91,-22.49,5.8334150314331055
50000,2582,19.357862122385747,-31.53,-22.49,10.028993606567383
51000,2622,19.449656750572082,-31.88,-22.49,6.212772607803345
52000,2664,19.51726726726727,-29.35,-22.49,9.782562971115112
53000,2703,19.599704032556417,-27.09,-22.49,6.76896071434021
54000,2745,19.66703096539162,-27.82,-22.49,10.468404054641724
55000,2784,19.753591954022987,-29.48,-22.49,6.065446376800537
56000,2819,19.85952465413267,-29.41,-22.49,11.050776958465576
57000,2853,19.97651594812478,-31.29,-22.49,7.5724592208862305
58000,2889,20.07061266874351,-31.4,-22.49,10.627645492553711
59000,2921,20.191715166039028,-31.42,-22.49,5.920814752578735
60000,2955,20.274450084602368,-29.83,-22.49,10.624508142471313
61000,2989,20.40214118434259,-31.41,-22.49,6.137334823608398
62000,3022,20.512905360688286,-35.17,-22.49,9.985973596572876
63000,3054,20.620170268500328,-36.8,-22.49,6.5581583976745605
64000,3086,20.733635774465327,-37.69,-22.49,9.916627168655396
65000,3117,20.84632659608598,-37.19,-22.49,5.768980979919434
66000,3146,20.972663699936426,-35.36,-22.49,9.753004550933838
67000,3175,21.097637795275592,-34.4,-22.49,6.771295547485352
68000,3206,21.202744853399874,-34.56,-22.49,9.871293544769287
69000,3232,21.341274752475247,-38.31,-22.49,6.1510009765625
70000,3258,21.47697974217311,-39.65,-22.49,9.506563425064087
71000,3285,21.610958904109587,-40.45,-22.49,6.005657911300659
72000,3311,21.737541528239202,-39.47,-22.49,9.84287166595459
73000,3334,21.884823035392923,-39.77,-22.49,5.7088305950164795
74000,3358,22.036331149493748,-40.81,-22.49,9.796056985855103
75000,3381,22.17953268263827,-41.67,-22.49,5.802553653717041
76000,3403,22.332941522186307,-44.06,-22.49,9.60562539100647
77000,3425,22.475036496350366,-44.4,-22.49,5.6126487255096436
78000,3446,22.626813697040046,-46.21,-22.49,9.930195569992065
79000,3466,22.78188113098673,-46.41,-22.49,5.788869857788086
80000,3490,22.917478510028655,-45.38,-22.49,10.051505088806152
81000,3505,23.104136947218258,-49.72,-22.49,5.503146171569824
82000,3519,23.287297527706734,-53.66,-22.49,9.931394577026367
83000,3535,23.456294200848657,-54.86,-22.49,5.639052152633667
84000,3552,23.648367117117118,-57.84,-22.49,10.12856674194336
85000,3569,23.810311011487812,-58.94,-22.49,5.509572982788086
86000,3585,23.96011157601116,-61.48,-22.49,6.0758278369903564
87000,3602,24.150194336479732,-62.17,-22.49,9.583090782165527
88000,3617,24.3107547691457,-60.79,-22.49,5.7246479988098145
89000,3633,24.4916047343793,-61.64,-22.49,9.440083026885986
90000,3648,24.668037280701753,-62.11,-22.49,5.6796956062316895
91000,3662,24.846531949754233,-63.62,-22.49,9.807392597198486
92000,3677,25.009518629317377,-65.53,-22.49,5.847254753112793
93000,3690,25.199457994579944,-66.82,-22.49,10.523384809494019
94000,3703,25.381852551984878,-69.68,-22.49,6.3667824268341064
95000,3714,25.57539041464728,-72.73,-22.49,9.585744619369507
96000,3724,25.747314715359828,-75.36,-22.49,6.090888023376465
97000,3730,25.958445040214478,-79.87,-22.49,9.372151613235474
98000,3742,26.176910742918224,-83.67,-22.49,5.705961465835571
99000,3752,26.374733475479744,-87.7,-22.49,9.933696508407593
100000,3766,26.528677642060543,-86.32,-22.49,6.190089225769043
