timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
1000,49,20.387755102040817,-20.428571428571427,-inf,3.2179155349731445
2000,99,20.19191919191919,-20.08080808080808,-20.428571428571427,2.290794849395752
3000,153,19.58823529411765,-18.89,-20.08080808080808,3.2341325283050537
4000,207,19.304347826086957,-17.97,-18.89,1.903820276260376
5000,266,18.796992481203006,-17.67,-17.97,3.2274880409240723
6000,322,18.580745341614907,-17.15,-17.67,1.974952220916748
7000,390,17.935897435897434,-15.32,-17.15,3.2865374088287354
8000,457,17.472647702407002,-14.18,-15.32,1.9841549396514893
9000,527,17.053130929791273,-13.6,-14.18,3.358062505722046
10000,600,16.665,-13.89,-13.6,2.0366804599761963
11000,669,16.43198804185351,-14.03,-13.6,3.381931781768799
12000,741,16.184885290148447,-14.15,-13.6,2.039388656616211
13000,814,15.966830466830467,-13.43,-13.6,3.2828543186187744
14000,890,15.717977528089888,-13.12,-13.43,2.0924861431121826
15000,964,15.553941908713693,-13.39,-13.12,3.358278274536133
16000,1040,15.376923076923077,-13.08,-13.12,2.090122699737549
17000,1122,15.151515151515152,-11.98,-13.08,3.4497087001800537
18000,1198,15.02253756260434,-12.65,-11.98,2.078551769256592
19000,1275,14.899607843137256,-12.66,-11.98,3.43646240234375
20000,1353,14.779009608277901,-12.43,-11.98,2.088674306869507
21000,1431,14.6722571628232,-12.85,-11.98,3.360352039337158
22000,1510,14.564900662251656,-12.39,-11.98,2.132387161254883
23000,1591,14.452545568824638,-12.27,-11.98,3.4111216068267822
24000,1671,14.361460203470976,-12.48,-11.98,2.1205766201019287
25000,1750,14.282285714285715,-12.51,-11.98,3.4188668727874756
26000,1831,14.193336974330967,-12.14,-11.98,2.1311042308807373
27000,1912,14.116108786610878,-11.97,-11.98,3.3338003158569336
28000,1996,14.02755511022044,-11.96,-11.97,2.1278295516967773
29000,2077,13.962445835339432,-12.26,-11.96,3.3504951000213623
30000,2158,13.899443929564411,-12.05,-11.96,2.0939526557922363
31000,2237,13.85739830129638,-12.48,-11.96,3.3785343170166016
32000,2319,13.798188874514878,-11.87,-11.96,2.0662784576416016
33000,2401,13.743856726364015,-12.2,-11.87,3.340780258178711
34000,2484,13.685185185185185,-11.58,-11.87,2.1000583171844482
35000,2569,13.62358894511483,-11.35,-11.58,3.4194557666778564
36000,2651,13.575631837042625,-11.91,-11.35,2.0550930500030518
37000,2734,13.52962692026335,-12.2,-11.35,3.4272305965423584
38000,2816,13.490411931818182,-12.0,-11.35,2.104954957962036
39000,2898,13.454106280193237,-11.72,-11.35,3.369389057159424
40000,2984,13.404825737265416,-11.73,-11.35,2.099234104156494
41000,3065,13.374877650897227,-11.94,-11.35,3.36523699760437
42000,3148,13.338310038119442,-11.9,-11.35,2.1230573654174805
43000,3233,13.300340241261985,-11.84,-11.35,2.1337497234344482
44000,3314,13.27519613759807,-11.72,-11.35,3.4764325618743896
45000,3395,13.25419734904271,-12.02,-11.35,2.4574737548828125
46000,3477,13.226056945642796,-11.56,-11.35,3.40623140335083
47000,3560,13.200561797752808,-12.24,-11.35,2.093034029006958
48000,3643,13.174306889925885,-11.68,-11.35,3.465930461883545
49000,3727,13.145156962704588,-11.87,-11.35,2.1334893703460693
50000,3808,13.12998949579832,-12.04,-11.35,3.3318819999694824
51000,3892,13.10174717368962,-11.58,-11.35,2.1173946857452393
52000,3975,13.079496855345912,-11.8,-11.35,3.4307076930999756
53000,4056,13.064842209072978,-11.59,-11.35,2.0903432369232178
54000,4138,13.048815853069115,-11.59,-11.35,3.381225824356079
55000,4219,13.034842379710833,-11.9,-11.35,2.1147284507751465
56000,4304,13.008828996282528,-12.04,-11.35,3.381277084350586
57000,4384,12.999543795620438,-12.54,-11.35,2.0648419857025146
58000,4470,12.974944071588366,-11.77,-11.35,3.3892719745635986
59000,4553,12.956731825170218,-11.86,-11.35,2.0759437084198
60000,4635,12.944336569579288,-12.11,-11.35,3.379589796066284
61000,4714,12.937632583792958,-12.11,-11.35,2.0857701301574707
62000,4798,12.921634014172572,-12.15,-11.35,3.3394320011138916
63000,4882,12.904137648504712,-11.84,-11.35,2.1211016178131104
64000,4961,12.899415440435396,-12.47,-11.35,3.3782882690429688
65000,5044,12.886003172085646,-12.06,-11.35,2.1175379753112793
66000,5124,12.8788056206089,-12.28,-11.35,3.465531349182129
67000,5207,12.867101978106396,-11.9,-11.35,2.136631488800049
68000,5289,12.85554925316695,-11.93,-11.35,3.385096311569214
69000,5372,12.844192107222636,-12.0,-11.35,2.0721893310546875
70000,5457,12.827560930914421,-11.26,-11.35,3.3709280490875244
71000,5537,12.822828246342786,-11.82,-11.26,2.06841778755188
72000,5618,12.815770736917052,-11.99,-11.26,3.4958605766296387
73000,5703,12.798527091004734,-11.99,-11.26,2.1194136142730713
74000,5786,12.788454891116489,-11.85,-11.26,3.3817291259765625
75000,5867,12.782512357252429,-12.54,-11.26,2.0850775241851807
76000,5951,12.769954629474038,-12.14,-11.26,3.455385446548462
77000,6033,12.761644289739765,-12.28,-11.26,2.0895960330963135
78000,6116,12.753106605624591,-11.85,-11.26,3.3767611980438232
